,Family,GenusDescription,Genus,epithet,author,syn.,Plate,description,FloraisonStart,FloraisonEnd,FloraisonNotes,L.,S.,Aire géogr.,Notes
10,0,0,Androsace,villosa,0,0,0,0,0,0," (Mt, Pb).",0,0,"Aire géogr. — Montagnes d'Espagne, Pyrénées, Alpes, Jura, Apennins, Carpathes, Transyl-vanie, Balkans, Sibérie, Caucase, Olympe de Bithynie, Taurus, Iran, Afghanistan, Liban.",0
11,0,0,Androsace, multiscapa,0,0,0,0,0,0,"Cèdres (Mt), Qprnet-es-Saouda (Mt, Pb).",0,0,"Aire géogr. — Montagnes d'Arménie et de Cappadoce, Taurus, Liban.",0
12,0,0,Androsace," maxima L. (PL III, n. 8). —",0,0,0,0,mars,avril, (Mt).,0,0,"Aire géogr. — Europe, Sibérie, Afrique du Nord, Asie antérieure.",0
13,0,0,Primula,vulgaris,0,0,0,0,0,0,0,"L. Mi. Jezzine (Gaill), Ghazir (Vt, Mt), Ghiné (Mt), Mchata (Villard), Faraya (Sam; var.rubra, Sam, Np). Mm. Mejdel vers Afqa (Pb), Neba-l-'Assal, Jabal Hadid, Tannourine (P.Jean),Qpmair, Bcharré-Ehden (Pb), au-dessus de Sir (var. rubra, Mt). 'Akkar. 'Akkar-el-'Atiq (Mt,var. rubra), Qpubbayat (type et var. rubra, Mt).","S. Mi. Safita (P). Mm. Nebi Younès (Wall, Sam, var. rubra), Slenfé (Pb). NLatt. 'Aïn-Haramiyé (Sam).","Aire géogr. — Europe, Afrique du Nord, Turquie, Transcaucasie, Arménie.ou moins concrescentes avec les pétales. Ovaire supère, formé de 5 carpelles, uni-ACANTHOLIMON Boiss. — Sous-arbrisseaux ou arbrisseaux presque tou-par 4-5 bractées, groupés eux-mêmes en épis ou en cymes. Calice en formed'entonnoir, à tube mince et limbe scarieux parcouru par 5 nervules, 5-10-lobéFilaments des étamines 5, libres, glabres. Ovaire cylindrico-linéaire, atténué en 5styles glabres, unis à la base. Stigmates capités, déprimés. Utricule crustacé-10 C. MOBAYEN (1964), a heureusement reconnu et décrit sous A. damassanum uneLimbe du calice coloréRameaux épais, longs, garnis de restes de feuilles circinés; épi très lâche, distique; limbedu calice rose pâle A. laxiflorumRameaux courts ou nuls; épi court, pauciflore; limbe du calice blanc roussâtreA. damassanumLimbe du calice + transparent, blanc ou incolore (à l'excçption des nervures)5 épillets ou davantage, en épi + lâche(7)12-20 épillets en épi très lâche; bractée inférieure plus courte que les-autres;feuilles l -3 cm. A. acerosum5-10 épillets; feuilles (2)3-5 cm.Épi lâche; bractée inférieure dépassant les autres; tube du calice à pilositéclairsemée; feuilles 4-5 cm. A. baltanenseÉpi moyennement serré; bractée inférieure égalant + les autres; tube du caliceglabre; feuilles (2)3-4(5) cm. A. antilibanoticum2-5(7) épillets fascicules ou en épi serréFeuilles glauques, glabres, l -3 cm. ; épi serré, mais cylindrique A. libanoticuntFeuilles vertes, souvent pubescentes, atteignant 1 cm. au plus; épillets presque fas-cicules A. ulicinumAcantholimon laxiflorum Boiss. ex Bunge — S. Sous-arbrisseau en coussinet,braneuses sur les marges, prolongées par une longue cuspide, l'inférieure courte.tube, mutique, obscurément 5-lobé.Floraison: été. Montagnes.Aire géogr. — Chaîne de l'Amanus, Arsouz (Ky, typus), Achiagi Zorhun, Gôz Bel (Dlb).",0
14,0,0,Acantholimon, damassanum,0,0,0,0,mai,juillet, Terrains crayeux ou gypseux. Non spécifiquement montagnarde.,0,"S. A.L. Près de Nebk, environ 80 km. N. de Damas, vers 1800 m. d'altitude, 21.VI.1934(Kew, typus; collecteur?), Yabroud, 1450 m., Qara (Pb), Deir 'Atiyé, 1220 m. (Mt). St. Base duJabal Daoua (Pb), Qaryatein (Mt).","Aire géogr. — Endémique.Décrit sur une récolte faite à 1800 m. d'altitude, cet Acantholimon ferait figure d'espèce mon-tagnarde, comme la plupart des formes de ce genre. Mais toutes les autres proviennent d'empla-cements moins élevés, à médiocre altitude (Yabroud, Qara, Deir 'Atiyé) ou nettement faible (désert).Le nom de damassanum, formé de façon au moins peu classique, n'était, par ailleurs, pas trèsheureusement choisi pour une végétation rencontrée assez loin de la capitale syrienne.",0
15,0,0,Acantholimon,acerosum,0,0,0,0,0,0,été. Rochers.,"L. A.L. Ouadi Taniyat-er-Ras, vers Ras Baalbeck (P). Un seul échantillon en état médiocre,appartenant peut-être à l'espèce suivante.",0,"Aire géogr. — Montagnes de Turquie, notamment Anatolie et Taurus.12 ",0
16,0,0,Acantholimon, antilibanoticum,0,0,0,0,0,0, et du Liban.,L. Mm. Jabal Rheimoun au-dessus de Tannourine (Mt). Ve. Ouadi Ibrissa (Mt). Me. EntreJbab-el-Homr et Marj-Hin (Mt). Herm. Zone moyenne de l'Hermon (P).,"S. A.L. Au-dessus de Bloudane, Halimat Kabou, Bloudane à Chtaura (P). Embranchementde la route de Zebdani sur celle de Damas, Madaya, Talaat Moussa, Jabal Ma'aloula (Pb).","Aire géogr. — Endémique.Cette espèce se distingue certainement d'A. libanoticum par ses feuilles plus longues et son inflo-rescence plus riche. Il est possible que BOISSIER l'ait méconnue, en attribuant à A. libanoticum des épispouvant compter 7 epillets. D'A. armenum elle se sépare par ses feuilles plus longues, ses épis moinsdenses, et les nervulations du limbe du calice atteignant la marge. Les ressemblances pourraientêtre plus grandes avec A. balansae Boiss. ex Bunge. Cette plante a été dans la suite rattachéecomme simple variété à A. armenum, mais MOBAYEN a cru devoir la transférer sous A. acerosum.Il est au moins probable que ni l'une ni l'autre de ces espèces ne correspondent de façon satis-faisante à notre plante, qui a, de ce fait, bien chance de constituer une espèce distincte.Acantholimon baltaneme Boiss. et Hausskn. —A. agropyroideum Mobayen — S. Sous-à 5-7(10) epillets. Rachis flexueux. Bractée inférieure dépassant les autres, terminéeCette espèce a été décrite à partir d'échantillons récoltés par HAUSSKNECHT dans le BaltanDagh et PAslan Dagh, de Cataonie. Dans le Post Herbarium, on y a rattaché une récolte faite àHassan Beyley, le 10 sept. 1884. Un spécimen de cette récolte, vu à Genève par C. MOBAYEN, a étépris par celui-ci pour type d'une sp. nova, décrite par lui sous le nom d'^4. agropyroideum (op. cit. :175). Faute d'avoir pu faire toutes les vérifications souhaitables, je ne saurais prétendre ici à annulerce nouveau taxon. Il y a lieu toutefois de noter que cette récolte n'est pas présente seulement àl'Herbier de Genève, mais aussi au Post Herbarium et dans la collection du Consul Blanche et quele matériel du Post Herbarium comporte des épis atteignant 10 epillets. Par ses feuilles, un spécimenimmature, provenant du sud de la chaîne de l'Amanus, vers Gôz Bel, appartient très probablementà la même espèce.",0
17,0,0,Acantholimon,libanoticum,0,0,0,0,0,0,été. Régions élevées.,"L. Mm.-Me. Jabal Barouk (Hartm, Np), Cèdres de 'Ain Zehalta (Pb), Jab. Kneissé (Gb,Np, Mt), Jab. Sannine (Vt), Mar Sema'an (Bl), Cèdres, Cèdres de Hadeth, Jourd Hasroun (Bl),Ehden (Sam), 'Aqoura (Gb). Ve. Saghbine (P). Herm. Hermon (Bl, P, Gb, Pb).","S. A.L. Jabal 'Aïn 'Ansour (Gb), Jab. Chekif (Mt), Bloudane (Mt, Dbt), Signal de Zemrani,Jab. Halimé, Birket-el-Foukhté (Pb). Herm. Au-dessus de 'Arné (Aar).",Aire géogr. — Endémique.,0
18,0,0,Acantholimon,ulicinum,0,0,0,0,0,0,été. Régions élevées.,"L. Mm.-Me. Jabal Barouk, à feuilles pubescentes (Mt), Jab. Kneissé à feuilles glabrescentes(P, Np, Mt), Col des Cèdres (Bl, Pb), Dimane à Yamouné (Bl), Sannine (P, Hartm). Herm. Her-mon (P, Aar, Pb).","S. A.L. Bloudane, Signal de Zemrani (Pb).","Aire géogr. — Grèce, Crète, Cappadoce, Taurus, Beryt Dagh, Bithynie, Tabriz, Liban, Anti-Liban, Hermon.La grande ressemblance qui rapproche cet Acantholimon à fleurs presque fasciculées et feuillagevert à.'A. libanoticum à feuillage glauque et épis parfois plus allongés, fait penser, sur le terrain surtout,qu'il s'agit d'une seule et même espèce. Il est cependant difficile de ne pas admettre, à la suite de C.MOBAYEN, que nous avons affaire à une forme de l'espèce qu'il appelle A. echinus (mais qui n'estcertainement pas Statice echinus L., «caule nudo paniculato») et queMooRE (inTuTiN étal. 1972)nomme de nouveau, à la suite de BOISSIER, A. androsaceum. Comparé à un spécimen de l'île deCrète, mon matériel ne s'en sépare que par des feuilles un peu plus longues, tout en étant pluscourtes que celles de VA. libanoticum à teinte glauque.en forme d'entonnoir, à limbe scarieux, 5-nervié, plié, 5-lobé. Pétales 5, unis seu-14 ",0
19,0,0,Goniolimon,collinum,0,0,0,0,0,0,"colte depuis lors, ni en Syrie ni au Liban.",0,0,"Aire géogr. — Turquie d'Europe, Turquie d'Asie, surtout dans sa partie nord.LIMONIUM Mill. — Statice L., partim — Plantes annuelles, vivaces ou sous-très brièvement unis à la base. Étamines insérées à la base ou au milieu des pétales.Tiges et rameaux ailés; ramules floraux largement tri-ailésPlante vivace, couverte de poils tubercules; ailes des ramules floraux ayant leur plus grandelargeur vers la base; limbe du calice violacé L. sinuatumPlante annuelle, glabrescente, glauque; ailes des ramules floraux en coin à la base, dilatéesau sommet; limbe du calice bleu pâle L. thouiniiTiges et rameaux cylindriques ou anguleux, mais non ailésÉpillets n'atteignant pas 5 mm., contigus, en fascicules parfois spiciformesFascicules globuleux un peu distants; feuilles obovées, finement verruculeusesL. globuliferumFascicules non globuleuxFeuilles linéaires, densément papilleuses-tuberculées, sur rejets stériles L. palmyrenseFeuilles amples, oblongues, lisses, en rosette à la base des tiges L. angustifoliumÉpillets dépassant normalement 5 mm., non contigus, en épis lâches ou serrésPlante scabre-verruqueuse L. graceumPlantes non verruqueusesÉpillets droits, distants, en épis subunilatéraux L. sieberiÉpillets arqués, rapprochés, en épis unilatéraux L. virgatum",0
20,0,0,Limonium, sinuatum,0,0,0,0,mai,juillet," Bords de la mer, surtout rocheux.","L. Ctlitt. Ras Naqoura (Sam), Échelles de Tyr (Gb), Ras Bayada, Tyr (Mt), Saïda (Bl, Vt,Alonzo), Cap Sahré (Mt), Rmeilé (Gaill), Ras Jedra (Pb), Sud de Beyrouth «prés du Santon»(Bl, P).","S. Ctlitt. Ram Laha (Mt), Lattaquié (P, Wall).","Aire géogr. — Tour de la Méditerranée. Plante ornementale, assez souvent cultivée.",0
21,0,0,Limonium, thouinii,0,0,0,0,mars,avril, dans l'intérieur.,0,"S. Dam. Vers Douma (Mt). St. Jab. Dmeir, Jab. Abou 'Ata, 10 km. E, de Damas (Pb),Bir Knaifess, Marbat 'Antar (P). Sud. Hammé (Pb).","Aire géogr. — Espagne sud, Afrique du Nord, île d'Égine, Egypte, Syrie, Palestine, Trans-caucasie, Iraq, Iran.",0
22,0,0,Limonium,angustifolium,0,0,0,0,été,automne,Bords de la mer.,"L. Ctlitt. Naqoura (Wall), Nahr Aouali (Bl), Cap Rmeilé (Gaill), Beyrouth (P, Vt, Mt, Np,Pb), Nahr-el-Kelb (Mt, Pb), Jounié (Pb).",S. Ctlitt. Lattaquié (Pb).,Aire géogr. — Tour de la Méditerranée.,0
23,0,0,Limonium,sieberi,0,0,0,0,mai,novembre," Bords de la mer, surtout rocheux.","L. Ctlitt. Beyrouth (Bl, P, Np, Vt, Mt, Pb), Aouza'i (Bl), Nahr-el-Kelb (Mt, Pb), Jounié=(Mt), Bouar (Wall), Jbail (P), Ras Chekka (Pb).","S. Ctlitt. Lattaquié (P), Ras-el-Bassit (Pb).","Aire géogr. — Grèce, Crète, mer Egée, Turquie, Liban, Syrie.",0
24,0,0,Limonium, virgatum,0,0,0,0,0,0,été et automne. Bords de la mer.,"L. Ctlitt. Saïda (Bl), Cap Sahré (Mt, Pb), Ras Jedra (Pb), Beyrouth (Mt).","S. Ctlitt. Ras-Chamra, Ras-el-Bassit (Pb).",Aire géogr. — Tour de la Méditerranée.,0
25,0,0,Limonium,graecum,0,0,0,0,été,automne,Bords de la mer.,"L. Ctlitt. Naqoura (Sam), entre Saïda et Tyr (Aar), Aouza'i (Bl, Vt), Beyrouth (Bl, Np, Mt,Pb), Nahr-el-Kelb (Pb), Enfé (P, sous Statice virgata).",0,"Aire géogr. — Grèce, Crète, mer Egée, Chypre, Liban.",0
26,0,0,Limonium, palmyrense,0,0,0,0,été,automne,Salines.,0,"S. St. Salines de Palmyre (P, Dlb, Mt, Pb).","Aire géogr. — Retrouvée aux salines d'Azraq, en TransJordanie. ",0
27,0,0,Limoniumglobuliferum, (Boiss.,0,0,0,0,mai,octobre,Terrains salés.,0,"S. Dam. 'Adra (Dlb, Pb), Hijjané, N. de Hijjané, Qrahta, 25 km. E. de Damas (Pb), CheikhFadel (Mt). St. Vers Abou Kemal (Pb, sans fleurs)?","Aire géogr. — Turquie.de 2-8 cm., terminaux ou terminaux et latéraux. Tube du calice hispide-glanduleux,",0
28,0,0,Psylliostachys,spicatus,0,0,0,0,mars,mai,"Régions sèches, plus ou moins salines.",0,"S. Dam. Marj-es-Soultan (P), Cheikh Fadel (Mt), 'Adra, Qrahta, Bahret Hijjané, Dmeir(Pb). St. Palmyre, El-Hass (P), E. de Forqlos (Reese), Qaryatein, Reddé, 'Aïn Faouarez versPalmyre (Mt), S. de T 4 (Pb).","Aire géogr. — Oural, Caspienne, Asie antérieure.ARMERIA Willd. — Statice L., partim — Plantes vivaces, à feuilles linéaires;épillets pourvus d'une seule bractée, groupés en un capitule terminal, hémisphé-presque indéhiscent, à 5 angles et 5 protubérances à l'apex.",0
29,0,0,Armeria, undulata,0,0,0,0,mars,septembre,"Terrains non calcaires, au-dessus de 900 m.","L. Mi. Bikfaya à Dhour Choueir (Bl, P, Vt, Mt), Choueir (P), Dhour Choueir (Sam), May-rouba (Sam). (Toutes ces localités présentent des colonies à corolle blanche.) Mm. Col de Zahlé,à corolle rose (P, Np, Mt, Pb), Falougha (P, Np, Pb), Hasroun (P), Cèdres de Hadeth et environsde Hadeth (Bl), Sannine (Ehrenb), Berkacha (Bl). Herm. 'Aïn 'Ata (Gaill).",0,"Aire géogr. — Grèce, Egée, Turquie, Liban.",0
30,0,0,Plumbago,europaea,0,0,0,0,juin,novembre,"Bord des chemins, buissons. Très répandue.","L. Ct. Saïda (Bl), Beyrouth (Bl, Np, Vt, Pb), vers Antélias (Mt), Jounié, Nahr-el-Kelb (Pb),Nahr Ibrahim (Mt), Tripoli (Bl, P). Mi. 'Abey (P). Met. Zahlé (Pb). Sy. Baalbeck (Mt).","S. A.L. Bloudane (P), Houreiré (Pb). Sy. Idlib (Pb). Dam. 'Adra, Sahl-es-Sahra (Pb).NLatt. Cassius (Har).","Aire géogr. — Tour de la Méditerranée.Arbres ou arbustes à poils en écaille ou étoiles, à feuilles alternes, sans stipules.libre. Filaments des étamines plus ou moins unis à la base. Gynécée supère ou semi-ger, revêtues de poils étoiles, tomenteux. Calice en forme de cupule, à 5 dentsvalves. Graines de grande taille, ovées-globuleuses.",0
31,0,0,Styrax, officinalis,0,0,0,0,mars,mai,ou davantage.,"L. Ct. Beyrouth (Np, Vt), Tripoli (P, Bl), Nahr Beyrouth (Mt), Nahr Ibrahim (Mt, Pb).Mi. Khanchara (Mt), Choueir (P), Bikfaya (Pb), Ghazir (Vt), Chahtoul (Mt), Beit Méri (Np),Broummana (Bl), 'Aley (Sam), Qrayyé (Np), Douma (P). Mm. Cèdres de Barouk (Mt), Cèdresde 'Ain Zehalta (Pb), Machnaqa (Vt), Ehden (Reygasse), Bân, Hadchit (Bl). Herm. Base de l'Her-mon (Gaill).S. Ct. Banias (P), Nahr-el-Kebir (Pb). Mi. Bhamra (Har), Col de Massiaf (Pb). NLatt.Froulok (Pb), 'Aïn Haramiyé (Sam). Herm. Vers 'Arné (Aar). Dam. Vers Damas (Gaill). Sud.Hammé (Pb).",0,"Aire géogr. — Méditerranée orientale. Naturalisé ailleurs.posées, sans stipules. Inflorescences en grappes ou en cymes. Fleurs régulières, herm-mères, sans disque. Calice à 4-15 sépales, faiblement gamosépale. Corolle à 4-12supère, à 2 carpelles. Fruit une capsule loculicide, une baie, une drupe, un akèneou une noix ailée (samaroïde).",0
32,0,0,Olea,europaea,0,0,0,0,mars,mai,0,L. Ne paraît pas exister hors des cultures.,"S. Mi.-Mtn. Vallée au N. de Banias, base du Jab. Mattai (Pb). Sy. Entre Harim et Sarmada(Pb). NLatt. Vallée de Karadourane (Pb).La dernière de ces récoltes, effectuée loin des cultures, rappelle les oliviers croissant en pleinbois de l'Amanus. Ni les uns ni les autres ne présentent de différences d'avec les pieds pleinementcultivés. Ils constituent au plus une forme subspontanée acclimatée.Origine première encore mal déterminée.",0,0
33,0,0,Phillyrea, media,0,0,0,0,février,mars,Lieux boisés en zone méditerranéenne.,"L. Ct. Nahr-el-Mott, Nahr-el-Kelb (Mt), Nahr Ibrahim (Np), Ras Chekka (Pb). Mi. SousBeit Méri (Vt), Mansouriyé (Mt), Broummana (Bl), au-dessus de Jounié (Pb), Nahr Ibrahim,sous El-Farate (P). Ve. Ouadi Fissene (Mt).","S. Ct. Banias (P), Tartous (Pb). Mi. Bdama (Pb). Mm. Base du Jab. Mattai (Pb). NLatt.Kizil Dagh (Pb), 'Aïn Haramiyé (Mt, variante à feuilles entières), Kessab (Pb, id.). K.D. KurdDagh (Pb). Sy. N. d'Afrine (Pb).","Aire géogr. — Tour de la Méditerranée.La forme présente en Méditerranée orientale, à feuilles dentées, est rattachée par SÉBASTIAN(1956) à Ph. latifolia L. dont elle constituerait une sous-espèce, malgré sa base des feuilles noncordée. La récolte, du moins au Bassit, de pieds à feuilles non dentées et la baie apiculée incline-raient plutôt à la rattacher à Ph. media.Étamines à filaments longs, exsertes. Ovaire à 2 ou 3 loges. Fruit en forme de très",0
34,0,0,Fontanesia, phillyreoides,0,0,0,0,mars,avril,"Bois, haies.",0,"S. Ct. Nahr Séné (Mt). Mi. Entre Lattaquié et Jisr-el-Choghour (Pb). NLatt. Ouadi Qandil(P), N. du Ouadi Qandil (Mt, Pb), Bassit (Pb), Cassius (Lab).","Aire géogr. — Sicile, Turquie vers Antioche.moins, composées. Fleurs polygames ou dioïques. Galice quadrifide ou nul. Pétalescourt. Samare comprimée, oblongue à lancéolée-spatulée, largement ailée, mono-Calice et corolle présents; fleurs ne précédant pas les feuilles F. ornusCorolle et calice absents; fleurs précédant les feuilles(3)4-6 paires de folioles subsessiles, dentées en scie; samares ordinairement obtusesF. excelsior(0)1-2(3) paires de folioles sessiles, très fortement dentées en scie; samares ordinairementaiguës F. syriaca",0
35,0,0,Fraxinus,ornus,0,0,0,0,mars,avril,"(Mt), Forêt de Kessab, S. de Chakrourane (Pb).",0,0,"Aire géogr. — Espagne vers Valence, Corse, Italie, Suisse méridionale, Allemagne sud,Balkans, Turquie, Syrie, Liban.",0
