,Family,GenusDescription,Genus,epithet,author,syn.,Plate,description,FloraisonStart,FloraisonEnd,FloraisonNotes,L.,S.,Aire géogr.,Notes
10,0,0,Nigella,stellaris,0,0,0,0,juin,juillet, Terrains cultivés.,0,S. Ct. Lattaquié (P). NLatt. Base du Cassius vers Kessab (Boiss.).,"Aire géogr. — Taurus, Cilicie, Amanus.. Nigella sativa L. — N. eretica Mill. (PL V, n. 6). — ®. 20-60 cm. Tige5-6, devenant en fruit des follicules concrescents sur toute leur hauteur et se rejoi-10 Floraison: avril-juin. Rarement cultivée dans nos régions.S. Dam. Jeramana dans la Ghouta (Pb). Sy. Alep (JL).Ces deux récoltes probablement d'origine subspontanée.Aire géogr. — Contrée d'origine mal connue, supposée quelque part au « sud-ouest de l'Asie ».Nigella datnascena L. — En dépit de son nom, cette espèce appartient surtout",0
11,0,0,Nigella, orientalis,0,0,0,0,avril,mai, Lieux herbus ou boisés.,0,S. Sy. Azz.z (JL).,"Aire géogr. — Amanus, Marache, 'Aïntab, Cilicie, Asie mineure, Transcaucasie.",0
12,0,0,Nigella,latisecta,0,0,0,0,mai,juillet,Lieux herbus.,L. Herm. Entre Masna'a et Rachaya (Pb).,"S. Sy. Alep (Ky), 'Afrine (Har), Teftenaz (Sam, Wall). W. de Homs. Qala'at-el-Hosn (Np).Haut. Sanamein (Sam, Pb), Ezra'a(Mt), N. de Qneitra, Fiq (Pb). J.D. Soueida (Mt. Pb), Qastalà Chaaf, Chahba (Mt).","Aire géogr. — Turquie, Arménie russe, Syrie, Liban.",0
13,0,0,Nigella,oxypetala,0,0,0,0,mai,juillet, Terrains plus ou moins remaniés.,L. Mm. Entre Ehden et les Cèdres (Mt).' Sy. Baalbeck (Mt) ?,"S. A.L. Bloudane (Ky, Reese, Pb). Herm. Qala'at Jendel (Sam).","Aire géogr. — Turquie, Syrie, Liban, Palestine, Iraq, Iran.Il a été traité ici de ces deux plantes d'après les travaux de M. P. H. DAVIS (Materials for aFlora of Turkey: X, Notes from the Royal Botanical Garden Edinburgh, Vol. XXVI, N. 2, 1965,pp. 167-169, et Flora of Turkey, Volume One, pp. 99 et 100). Elles constituent, selon lui, deuxespèces suffisamment distinguées par la fleur non involucrée de la première, involucrée chez laseconde, et la largeur très différente des lobes foliaires. Les récoltes syriennes et libanaises examinées,et recensées ci-dessus sous latisecta ne présentent pas des lobes foliaires dépassant 1 mm. à 2 mm.de large.Gela donne à penser que ces deux Nigella, très voisines, pourraient être réunies à nouveau sousle nom original d'oxypetala, la première constituant non le type comme on l'admettait jadis, maisune bonne sous-espèce.",0
14,0,0,Nigella,ciliaris,0,0,0,0,avril,mai,Lieux herbus.,"L. Ct,Mi. Kaftine (P), 'Asfouriyé (Mt), Tourzaya (Pb).","S. Ct. Tartous (P). Mi. Santa (P), Safita-Tartous (Pb), 'Aïn Halakim (Har). J.D. Mezra'a(Mt), 'Am Balata (P).Var. dwaricata:","Aire géogr. — Syrie sud, Liban, Palestine.zygomorphes, portées -par des grappes. Feuilles alternes, à nervulation palmée,plus ou moins profondément divisées. Périanthe formé de sépales pétaloides, au12 Pétales latéraux (ou staminodes) glabresÉperon plus long -que les sépales. Rameaux dressés. Pétales latéraux nettement onguiculés.Fleurs violacées. Graines de petite taille, à tégument écailleuxPétales latéraux à lame ovée ou elliptiquePlante verte. Feuilles basales flétries lors de l'anthèse, palmatipartites, feuillesmoyennes décomposées en lanières étroites, les supérieures linéaires. Tige etfeuilles glabres ou pubescentes. Follicules glabres ou pubescents. Pétales latérauxà lame aussi longue que son ongletD. peregrinum L.Plante glauque ou glaucescente. Feuilles basales flétries à l'anthèse, ovales-triangulaires, brièvement trifides ou trilobées au sommet. Feuilles caulinairesentières, ovales, atténuées aux deux extrémités. Pétales latéraux à lame pluscourte que l'ongletD, virgatum Poir.Pétales latéraux à lame cordée-orbiculaireFeuilles basales et caulinaires décomposées en lanières linéaires-lancéolées.Fleurs en grappe dense. Follicules pubérulentsD. halteraturn Sibth. et SmithFeuilles fortement veinées, les inférieures en coin à la base, tripartites, les cau-linaires indivises, courtes. Follicules petits, glabresD. venulosum Boiss.Éperon bien plus court que les sépales, réduit à une bosse conique. Rameaux étalés.Pétales latéraux non distinctement onguiculés, à lame graduellement élargie depuis labase. Graine très grosse, sans tégument écailleuxD. staphisagria L.Pétales latéraux barbus. Plantes vivacesInflorescence très riche, plus ou moins rameuse, à fleurs d'un bleu-violet intense. Feuillesindivises, palmées, les plus basses multilobées, de grande taille. Follicules par 3, glabresD. macrostachyum Boiss. ex Huth-Inflorescence peu serrée. Fleurs de teinte claire. Feuilles palmatiséquées en lanières plusou moins étroitesFleurs petites, 7-8 mm., dont 5 correspondant à l'éperon. Partie libre des sépales etpétales courts, blanc-jaunâtre à grisâtre. Pétales latéraux à lame ovale, ciliée versle sommetD. kurdkum Boiss. et Hoh.Fleurs mesurant jusqu'à 3 cm. de long ou plus, d'un blanc-rosé mêlé de jaunâtre,tirant sur le brun à l'éperon. Tige et follicules pubescents-glanduleux ou glabres,parfois à l'intérieur d'une même population! D. ithaburense Boiss.Plante moins forte en toutes ses parties, à éperons courts var. salmoneum (Moût.) n. comb.Delphinium halteratum Sibth. et Smith. — D. peregrinum L., ssp. halteratum(Sibth. et Smith) Batt. (PI. IX, n. 2). — j£). Plante apprimée-pubérulente, rare-ment glabre, très rameuse, à rameaux dressés, 40-100 cm. Feuilles en coin à la basecomme chez D. venulosum, mais profondément découpées-laciniëes, à nervures sail-lantes, les plus basses vite caduques. Feuilles raméales sessiles, linéaires, simples outrifides, aiguës à l'apex. Pédicelles glabres ou glabrescents, sous-tendus par unebractée plus longue, légèrement pubérulente, et 2 bractéoles. Fleur, sans l'éperon,de 7-8 mm. Éperon 2 fois plus long, ou au moins de même longueur (spécimensyrien examiné). Sépales violacés, très légèrement pubérulents, aigus. Pétales mé-dians plus ou moins blancs tirant sur le jaunâtre, à apex violacé, les pétales latérauxlonguement filiformes-onguiculés, terminés par une lame courte, nettement cordéecules (d'après la description) apprimés-pubescents, rarement glabres, 7-10 mm.Par son feuillage décomposé en lanières filiformes, la récolte ainsi décrite s'écarte du D. venu-losum et concorde avec des spécimens d'herbier provenant d'autres régions de la Méditerranée.L'échantillon étudié est glabre, ce qui serait une forme moins usuelle.II ne semble toutefois pas que nous ayons affaire à une plante spécifiquement distincte deD. halteratum. Comparé à des récoltes de provenance occidentale, et notamment à un petit lot desenvirons de Tanger, il s'avère très proche, presque identique, mais l'échantillon en ma possessionse fait remarquer par sa grande taille (près de 80 cm.) et ses fleurs (début d'anthèse) plutôt petiteset courtes. L'espèce voisine {D. bithynicum P.H. Davis), trouvée dans le nord de la Turquie, n'estcertainement pas en cause.Floraison: été.S. Sm. Point culminant de la chaîne alaouite, au signal de Rouadi, en floraison au débutde juillet.Aire géogr. — Méditerranée occidentale, en Afrique Au Nord, Italie méridionale, Balkans.Delphinium* venulostun Boiss. (PI. IX, n. 1). — d). Plante glaucescente,pourpre, très finement pubérulents, le postérieur muni d'un éperon droit, mesurant1 cm. |, nettement plus long que le reste de la fleur, violacé ou jaunâtre au séchage.mines dilatés à la base. Carpelles glabres» Follicules (non observés sur mon matériel)Floraison: mai-juillet. Boisements dégradés, rochers.S. J.D. Soueida, mai 1942 (Mt).Aire géogr. — Connu jusqu'ici seulement en Turquie.",0
15,0,0,Delphinium,peregrinum,0,0,0,0,0,0, rocheux.,"L. Ct. Beyrouth (Gaill, Vt, Np, Mt), Nahr-el-Kelb (Mt), Tripoli (Bl). Mi. 'Abey, Kfar14 NOUVELLE FLORE'Aqab (P). Mm. Sofar (Pr), Bazoun (Bl, trans, eriocărpum), 'Aqoura, Harajel (J.L.), Faraya (Mt),Hasroun, vers Ehden (Bl), 'Aïn Dara (Np). Met. Zahlé (Mt). Hem. 'Aïn 'Ata (Aar).S. Entre Homs et Tripoli (Pb). Sy. NW. de Qatma (Pb). H.J. 'Aïn Diwar (Pb). Mi. Safita(Pb). A.L. Ouadi-el-Qarn (Pb).",0,"Aire géogr. — Méditerranée, surtout orientale, Asie antérieure.",0
16,0,0,Delphinium,virgatum,0,0,0,0,0,0, Jab. Dmeir (Pb).,0,0,Aire géogr. — Endémique.,0
17,0,0,Delphinium,macrostachyum,0,0,0,0,0,0,(Mt).,0,0,"Aire géogr. — Iraq, Turquie, dans la région de Mardine.",0
18,0,0,Delphinium,ithaburense,0,0,0,0,0,0,"été. Lieux rocheux, surtout boisés. Aire disjointe et habitat sporadique.","L. Mm. Hasroun (Bl), Hadeth (Sam), Cèdres de Tannourine (Mt), Kafr Hail au-dessus deTripoli (Vt). Sy. Baalbeck (Fahlgruber dans Herbier Barbey-Boissier).","S. J.D. Tell Ahmar, Salé (Mt).","Aire géogr. — Amanus, Syrie, Liban, Palestine.",0
19,0,0,Delphinium, kurdicum,0,0,0,0,0,0,0,0,"S. K.D. Kutchuk Darmik, 1er juillet 1955 (Pb).","Aire géogr. — Turquie (Taurus, Mardine), Iraq.",0
20,0,0,Delphinium,staphisagria,0,0,0,0,mai,juillet, (Bl).,0,"S. Sy. Qala'at Sema'an (Har, JL, Mt, Pb), Qasr-el-Banat (Sam), Dar-es-Salam au SW.de Homs (Mt).","Aire géogr. — Canaries, Méditerranée.CONSOLIDA (D.C.) S.F. Gray. — Plantes annuelles à feuilles divisées enlanières. Fleurs en grappes ou en panicules, zygomorphes. Périanthe bisérié. Sé-pales 5, pétaloïdes, le postérieur prolongé en éperon comme chez Delphinium, pétalesunis en une seule lame, entière ou, plus souvent, lobée, elle-même pourvue d'uncourt éperon nectarifère. Étamines spiralées, en cinq séries. Fruit formé d'un seulfollicule.Genre souvent traité en simple sous-genre des Delphinium, dont il se séparepar sa corolle gamopétale et son follicule unique.Les espèces de ce genre, particulièrement riche en formes dans nos contrées,ont, pour une part, été établies à partir de récoltes peu nombreuses ou disparates,et les travaux récents donnent à penser que l'identification des taxa anciens et leclassement du matériel présent dans les herbiers, sont des tâches malaisées et nonencore définitivement menées à bien.Fleurs sessiles ou subsessilesÉperon très' courtFleur 8-15 mm., violacée ou bleuâtre. Sépales glabrescents ou faiblement pubérulentsainsi que le folliculeC. axilliflora (D.C.) Schrôd.Fleur 5-8 mm., violacée ou rose. Sépales hispides à la base. Follicule pubescent ainsique la tigeC. gombaultii (Thiéb.) MunzÉperon 15 mm..de longdépassant le reste de la fleur ou du moins l'égalant. Fleur rose sale mêlé de jaunâtreet de violacé, subsessile. Feuillage, tige et follicule tomenteuxC. rugulosa (Boiss.) Schrôd.Fleurs distinctement pédonculées, au moins 5 mm.Pétales à cinq lobes, le plus proche de l'éperon souvent bifide, les deux suivants,intermédiaires, faiblement séparés du précédent, plus ou moins dentiformes, les deuxautres arrondis, séparés des précédents par un profond sinus. Éperon court, large àla base, circulé en forme de bonnet phrygienSinus entre les lobes intermédiaires et les deux terminaux étroit. Fleurs roses,mêlées de jauneLobes intermédiaires nettement plus longs que le lobe supérieurC. anthoroidea (Boiss.) Schrôd.Lobes intermédiaires plus courts que le lobe supérieur ou, au plus, l'égalant.VariableC. scleroclada (Boiss.) Schrôd.Sinus entre les lobes intermédiaires et les deux terminaux très large. Fleurs plusou moins bleuâtresC. hohenackeri (Boiss.) GrossheimPétales plus ou moins distinctement trilobésÉperon dilaté et très légèrement circulé au sommet, mesurant près de 2 cm. delong. Fleur d'un blanc-jaunâtre clair. Rameaux étalés-dressésC. deserti-syriaci (Zoh.) Munz Éperon non dilaté au sommetFleurs, de plus de 20 mm. de long, éperon comprisFeuilles palmatifides, pédoncules longs. Bractéoles courtes, proches dela fleur. Sépales d'une teinte violacée assez claire, corolle plus pâle.Éperon nettement plus long sur le reste de la fleurC. oliveriana (D.C.) Schrôd.Fleurs bleues, roses ou blanches, jamais violacées, à sépales et pétalesamples. Éperon dépassant légèrement la longueur du reste. Cultivé etéchappé de cultureC. ambigua (L.) Bail et HeywoodFleurs atteignant parfois 20 mm., d'ordinaire plus petitesInflorescence dense, à pédoncules floraux courts, dressés. Fleurs d'unviolet-pourpre foncé intense. Feuillage découpé en lanières filiformes.Pédoncules fructifères dressés, accrescentsC. orientalis (Gay) Schrôd.Plante souvent petite et décrite en conséquence, mais pouvant atteindreplusieurs décimètres, légèrement glanduleuse, pubescente en toutes sesparties. Fleur atteignant parfois 20 mm. Sépales d'un rose plus ou moinsvif et tirant quelque peu sur le violacé. Corolle jaune. Follicule souventenveloppé par la corolle persistante et alors dressé, parfois libre et alorsétalé ou recourbé mais non réfracté en angle aigu ni surmonté debractéolesC. pusilla (Lab.) Schrbd.(Fleur atteignant occasionnellement 20 mm.Follicule réfracté à angle aigu.Voir plus loin C. hellespontica)Fleurs n'atteignant pas normalement 20 mm.Follicules non réfractés à l'aisselle de longues bractéoles. Éperon court,descendantPlante rameuse divariquée, de zone méditerranéenne. Sépalesd'un blanc-rosë ou jaunâtre et corolle blanc-jaunâtre. FolliculesdressésC. rigida (D.C.) HayekPlante dressée, croissant dans des régions arides. Fleurs n'attei-gnant pas un cm., jaunes et rougeâtres. Follicules dressésC. flava (D.C.) Schrôd.Follicules réfractés, souvent à angle aigu, à l'aisselle de longues brac-téoles dressées. Pétale à lobes latéraux recourbés, donnant à la basede la pièce étalée unaspect cordiforme, blanc strié de pourpreFleur pouvant, avec l'éperon, atteindre 2 cm. Éperon au moinsaussi longque le reste, d'un rose-violacé ainsi que les sépales. Pétalearrondi et tronqué à l'âpexG. hellespontica (Boiss.) Chater et HeywoodFleur n'atteignant guère plus de 15 mm. Éperon plus court queles sépales, ceux-ci gris-jaunâtre à l'extérieur, violacé-pourpre àl'intérieur. Pétale comme chez hellesponticaC. tomentosa (Aych. ex Boiss.) Chater et HeywoodFleur plus réduite que dans l'espèce précédente. Plante généra-lement couchée. Éperon presque filiforme, à peine moins longque le reste. Sépales pubescents-argentés à l'extérieur, violacétirant sur le bleu à l'intérieur. Pétale à apex étroit, légèrementbifide, teinté de Npourpre. Lobes latéraux non recourbés, donnantà la pièce étalée un contour triangulaireC. coelesyriaca, sp. nov.Flore - 2",0
21,0,0,Consolida, axilliflora,0,0,0,0,mai,juin, violacea:,"L. Met. Cultures de la Beqa'a (Boiss, Gaill), Ta'naïl, Sa'id Neil, Barr Elias (Mt), Masna'a(Gaill). Herm. Kafr Kuk (Gaill).Non précisé: 'Herm. Rachaya, Deir-el-'Achair (Letourneux, Berton).","S. Ct. Lattaquié (P). Mi. 'Aïn Halakim (Har), Massiaf (Pb), Bdama (JL). Mm. Slenfé(JL). NLatt. 10 km. S. de El Ourdou (Dinsm), N. de Lattaquié (JL). K.D. Kurd Dagh (JL).Sy. Alep (Ky, JL), Hama, Ma'aret-en-No'man (Har). Haw. Sanamein (Gb), N. de Qneitra (Pb).J.D. Chahba, Sahwet-el-Khodor (Mt).Var. caerulescens:","Aire géogr. — Cilicie, Turquie sud, Amanus, Syrie, Liban.",0
22,0,0,Consolida, gombaultii,0,0,0,0,avril,mai,Terrains non cultivés.,0,"S. J.D. Djebel Druze (Gb), Soueida, Chahba (Mt).",Aire géogr. — Endémique.,0
23,0,0,Consolida,ambigua,0,0,0,0,avril,juillet,Cultivé et échappé de cultures.,"L. Ct. Beyrouth (Mt, Np), Nahr-el-Mott (Mt).",S. Dam. Damas (Pb).,Aire géogr. — Europe méridionale.,0
24,0,0,Consolida,orientalis,0,0,0,0,mai,juin, Localisé.,0,"S. Dam. Jab. Qasyoun (Mt). A.L. Qaldoun (P), Yabroud (Pb). H.J. 20 km. S. de Qa-mechliyé (Mt), N. du Radd (Pb).-","Aire géogr. — Turquie d'Asie, Transcaucasie, Iran, Turkestan, Iraq, Syrie, sporadique enEurope méridionale et Afrique du Nord.",0
25,0,0,Consolida, rugulosa,0,0,0,0,mai,juin, Régions sèches.,0,"S. de Ras-el-'Aïn, Khatouniyé à Tell Kotchek, Ras-el-'Aïn, Ras-el-'Aïn à Tell Abiad (Pb).","Aire géogr. — Iran, Arménie russe, Turkmenistan.",0
26,0,0,Consolida,deserti-syriaci,0,0,0,0,mai,juin, secs.,0,"S. Haur. Entre Ezra'a et Damas, un seul plant (Zoh, 1931), ouest de Tissia au sud de Dera'a(Pb, 1956).Troisième récolte connue «Sur la route de Tafila à Darwish» (Jordanie), 2 juin 1954.",0,0
