,Family,GenusDescription,Genus,epithet,author,syn.,Plate,description,FloraisonStart,FloraisonEnd,FloraisonNotes,L.,S.,Aire géogr.,Notes
15,0,"THESIUM L. — Herbes parfois suffrutescentes à la base, hémiparasites, àfeuilles alternes, linéaires. Inflorescence en épi, en grappe ou en panicule de cymes3-plurifores. Bractées parfois adnées au pédoncule. Bractéoles 2 sous les fleurs soli-taires ou les cymes, opposées, parfois nulles. Fleurs hermaphrodites. Périanthe àsépales (5, rarement 4) soudés à leur base, à 5 (rarement 4) étamines. Ovaire infère,uniloculàire. Akène couronné par le périanthe persistant, à péricarpe crustacé ouun peu induré, le tout constituant une nucule.",0,0,0,0,0,0,avril,juin, ce qui rend ces indications au moins douteuses.,0,0,0,0
16,0,0,Thesium,arvense,0,0,0,0,avril,juin," Pb), Col de Freiket (JL).",0,0,0,0
17,0,0,Thesium, libanoticum,0,0,0,0,mai,juillet, (Mt).,0,0,0,0
18,0,0,Thesium,heterophyllum,0,0,0,0,0,0,0,0,"S. A.L. Anti-Lib n (Labillardière dans Boissier). En fait (étiquette de Lab. dans l'HerbierBoissier), cette plante n'a pas été trouvée dans l'Anti-Liban proprement dit, mais au Jabal-ech-Cheikh (Djebel-ech-Cher selon l'orthographe de Lab.), c'est-à-dire à l'Hermon.Aire géogr. de l'espèce. — Turquie, Amanus.",0,0
19,0,0,Thesium,humile,0,0,0,0,mars,juillet,Cultures et pâturages.,"L. Ct. Rochers au nord de Skandérouné (Gaill, Bl), Beyrouth (Vt), Khaldé (Mt), nord deDamour (Sam), Antélias (Vt). Mi. Deir Moukhallès (Bl), Jba'a (P), Moukhtara et Saïda (Bl),'Aley (P), Bzoummar (Bl). Khirbé au-dessus de Ghazir (Mt).","S. Ct. Amrith (Mt), 5 km. sud de Banias (Wall). Mm. Slenfé (JL). Sy. Alep (JL), Lac deHoms (Mt), Homs (Har, Mt, Pb), Hama (Har), Rastane (Pb). Dam. 'Adra (Wall). St. Palmyre(Mt), sud de Palmyre (Pb).",0,0
20,0,0,Thesium,bergeri,0,0,0,0,avril,juin," Bois, pâturages, rarement cultures.","L. Ct. Damour (Sam), Ghadir (Mt), Beyrouth (Vt), Nahr Beyrouth (Gb), sources du NahrBeyrouth (Mt), Jall-ed-Dib (Mt), Tripoli (Bl). Mi. Souq-el-Gharb (Gb), Mekine (Mt), 'Aley(Pr, Gb), Jamhour (Sam), Bikfaya (Vt), Ghosta (Pb), Dhour Choueir (Sam), Chouite (Pb), Broum-mana (Bl, Sam, Mt), Mar HannaMaroun (Bl), Beskinta (Mt). Mm. Bcharré (Bl), Falougha (Pb),Fnaideq (Gb, Mt), Ehden (Boiss.). Met. Au-dessus de Ksara (Mt). St. Ras Baalbeck (Mt).Herm. Hermon (P).","S. NLatt. Ouadi Qandil (Pb), 'Aïn Haramiyé (Sam), Chakrourane, Kizil Dagh (Pb), Cassius(Boiss, P). Mi. Sud de Safita (Pb). Mm. Slenfé (JL, Har).",0,0
21,0,0,Cynomorium, coccineum,0,0,0,0,avril,juin, salins.,0,"S. A.L. Yabroud (P). Dam. SE. de Dmeir (Pb), 15 km. sud de Dmeir (Dlb), S. de Ghoz-laniyé (Pb, Dlb). St. Palmyre-'Aïn-Beida (P).",0,0
22,0,"CYTINUS L. — Herbes colorées vivant sur des racines de plantes ligneuses.Tige florifère courte, simple, vêtue de squames colorées, alternes. Fleurs en grappespiciforme terminale, les fleurs à tube plein, à limbe campanule de 4-9 lobes, à8-10 anthères. Fleurs à ovaire infère et limbe semblable à celui des fleurs .",0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,Cytinus,hypocistis,0,0,0,0,mars,juin,années.,"L. Mi. 'Abey (P), Qpubbariyé (Mt), Beit Méri (Np, Mt), Zandouka sous Salima (M. Braun),Qprnayel (M. Tabet), Balamount (Mt).",S. NLatt. Bois du Bassit (Pb).,0,0
24,0,0,Loranthus,europaeus,0,0,0,0,0,0,0,0,"S. K.D. Pentes du Kutchuk Darmik, sur Quercus infectoria et libani (Pb).",0,0
25,0,0,Viscum, album,0,0,0,0,0,0,0,"L. Ve. D'Hermel à Sir, sur aubépine (Pb, classé V. cruciatum), Yammouné (Vt), Est de MarjHin sur Acer (Pb), Bois de 'Ammiq sur prunier (Mt). Sy. Baalbeck (Bové). Herm. Abondant et nui-sible à Rachaya sur amandier (Mt, Berton).","S. Herm. Qala'at Jendel (Sam). A.L. Bloudane sur pommier (Mt), Ouadi-el-Qarn, Ouadi-Houreiré (Pb).",0,0
26,0,0,Arceuthobium, oxycedri,0,0,0,0,juillet,septembre, drupacea.,"L. Mm. Entre Ehmej et Laqlouq, sur Arceuthos drupacea (Mt). Au-dessus d'Ehden (Bl), Forêtd'Ehden (Sam, Mt), Forêt de Qamou'a (Gb, Mt).","S. Mm. Slenfé (Dlb, Pb), Col de Nebi-Younès (JL), Col de Freiket (Pb).",0,0
27,0,"ARISTOLOCHIA L. — Herbes vivaces ou lianes, rarement arbrisseaux.Feuilles parfois entières, parfois lobées, le plus souvent cordées à la base, l'échancruredessinant un sinus plus ou moins ouvert, entre deux lobes parfois plus longs quelarges. Pédoncules uniflores, axillaires, solitaires ou fascicules, ou en grappe courte.Périanthe plus ou moins coloré, zygomorphe, à ovaire infère suivi d'un tube géné-ralement recourbé en U, suivi d'un limbe entier ou, souvent, doté à sa base d'oreil-lettes plus ou moins distinctes et développées. Étamines 6 ou 4, adnées à un gynos-tème épais, lui-même divisé au sommet en 2-3 lobes stigmatifères. Capsule à 6 valves.",0,0,0,0,0,0,0,0, très pierreux.,"L. Ct. Naqoura (Pb), Saïda (Vt), Beyrouth (Michon, Bl, Vt, P, Np, Mt), Nahr-el-Kelb(Bnm, Sam, Mt), Tripoli (Bl, Mt). Mi. 'Abey (P), sous 'Aley (Mt), Bikfaya (Vt, Mt, Pb), Rayfoun(Sam), Feitroun (Mt), Ghosta à Dlepta (Pb), Choueir (P), Dlepta (Gb), entre 'Aramoun et Chah-toul (Mt), 'Aramoun (Gb), Machnaqa (Mt), Douma (P, Gb). Mm. Mdeireje à Khan Jedid(Gaill), Hadchit (Bl), Cèdres (Schenk), 'Aïn Zehalta (Pb). 'Akkar. Région du 'Akkar (Bl). Herm.Rachaya (Ky, Berton). Met. Rachaya-Qaraoun (Pb). Sud. Deir Mimas (Smoly).","S. Mi. W. de Safita (Pb), 'Aïn Halakim, Bhamra (Har). Mm. Slenfé (Har).Aire géogr. — Afrique du Nord, Sicile, Grèce, Chypre, Syrie, Liban, Palestine.Le nom d'A. altissima Desf. est postérieur à celui de A. sempervirens L., donné à une plante aumoins très voisine, mais plus réduite en toutes ses parties, de l'île de Crète. La différence d'habitatet les sols maigres de Crète ne suffisent sans doute pas à rendre entièrement compte de cette diversitéde taille. Au Liban et en Syrie, la forme altissima n'est pas modifiée par les conditions moins favorablesde certaines de ses stations. Elle devrait, en bonne règle, être séparée du sempervirens appauvri crois-sant dans l'île de Crète au moins à titre de sous-espèce ou de forte variété.NOUVELLE FLORE 385",0,0
28,0,0,Aristolochia, parvifolia,0,0,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (Bl, P, Vt), Antélias (Vt), Qalmoun (Bl), Tripoli (Np). Mi.Chemlan (P), Mar Roukhos, Ghazir (Mt). Mm. Col de Machghara (Pb), Blaouzé (Sam), Qan-noubine (Bl). Ve. Hermel (Davis). Met. Zahlé (Gb, JL). Hertn. Sud de Rachaya (Pb). Sud. Jisr-al-Khardali (Sam).","S. Ct. Banias (Pb). NLatt. Ouadi Qandil (Sam). Sy. Alep (JL), Tell 'Aqibrin (Sam, Wall).Sud. Au-dessus du Lac de Tibériade (Pb). J.D. Soueida (Berton, Mt), Kafer (Pb), Qanaouat (Sam).",0,0
29,0,0,Aristolochia, billardieri,0,0,0,0,mars,avril,Forme typique:,"L. Ct. Au-dessus de Naqoura (Pb), Saïda (Mt), Saïda à Joun (Gb), Nahr Damour (Mt),Nahr-el-Kelb (Mt, Th, Gb). Mi. Rayfoun (Sam), Faraya (Np).Var. haussknechtii:Amanus, vers Beilan (plusieurs collecteurs). Pas d'indications pour le territoire syrien.",0,0,0
30,0,0,Aristolochia,poecilantha,0,0,0,0,avril,mai, Lieux plus ou moins rocheux.,"L. Mi. Beit Méri sous Deir-el-Qala'a (Mt), Broummana (Gb, Mt), Bikfaya (Vt), Mrouj(Wall), Bhamdoun (P, Sam), Ghazir, 'Aramoun (Vt), 'Abey (P). Mm. Au-dessus de Faraya (Mt),Jisr-el-Hajar (Ehrenb), Hadeth (Sam), Mogheiré (Mt), Hasroun, Ehden, Cèdres (Bl), Jab. Kneissé(Gb). Herm. Rachaya (Boiss, Letourneux, Berton), Hasbaya (P).","S. Herm. 'Arné (Pb), Hauran, Mass'adé (Pb). J.D. 'Ahiré (Berton). A.L. Ouadi-el-Qarn(Sam), Zebdani (Ky).",0,0
31,0,0,Aristolochia, scabridula,0,0,0,0,février,mai,Lieux pierreux.,"L. Mi. Louizé prèsjamhour (Mt). Mm. Ehden (Sam, Mt), N. de Ehmej (Pb), Jab. Kneissé(Sam). Met. Zahlé (P). WHoms. Bouqeia (Bl).","S. A.L. Zebdani (Boiss.), Bloudane, Houreiré (Pb), Jab. Gharbi (Ky), Ouadi-el-Qarn (Mt,Sam). WHoms. Qala'at-el-Hosn (Pb). Mm. Slenfé (Sam, Wall).",0,0
32,0,0,Aristolochia, maurorum,0,0,0,0,mars,mai,"Champs, vignes, cultures.","L. Met. Ksara, Ferzol (Mt), Ta'naïl (Vt), Zahlé (Vt, P, JL). Sy. Baalbeck (Gb, P, Sam).Herm. Rachaya (Berton).","S. A.L. Ouadi-el-Qarn (Pr, Gb, Mt), Saïdnaya (Wall). Sy. Alep (Rauwolf, Hausskn, Ky,Auch, Eivasian), 'Afrine (Mme Marsh), Menbij (Hausskn).",0,0
33,0,0,Aristolochia, bottae,0,0,0,0,mars,juin,(Bnm).,0,"S. A.L. Zebdani, Flita (Davis). Herm. Qatana (Norris). H.J. Qamechliyé (Mt). J.D.Soueida (Mt).",0,0
34,0,0,Rumex, angustifolius,0,0,0,0,avril,juin,occidental.,0,0,0,0
35,0,0,Rumex, patientia,0,0,0,0,mars,juin,"Terrains fertiles, bien arrosés.","L. Mi Mm. Sir-ed-Dennié (Gb, Mt), Sir à Neba'-es-Souccar (P), Fnaideq (Mt), Ehden (Bl).",S. Mm. Slenfé (JL).,0,0
36,0,0,Rumex,crispus,0,0,0,0,avril,juillet," Bois, jardins, bord des ruisseaux.","L. Mm. Plateau de Hémi entre le Jabal-ej-Jaj et le Jab. Jrid (Bl), Ehmej (P), col de Zahlé,Dimane (Mt). Met. Chtaura (Pr, Bl).","S. A.L. N. de Bloudane (Pb). H.J. Hassetché (Pb). Haur. Khabab (Mt), nord de Qneitra (Pb).",0,0
37,0,0,Rumex,conglomerates,0,0,0,0,février,mai,"Lieux boisés ou herbus, surtout sablonneux.","L. Ct. Saïda (Gaill), Khaldé, Nahr Damour (Mt), Bir Hassen (Sam, Mt), Beyrouth (Bl, P,Gaill, Vt, Mt, Np, Pb), Antélias (Mt), Nahr-el-Kelb (Pr), Tripoli (Bl, P). Mi. 'Aïn Besabba,Kleyyat (P), Mayrouba (Sam, Mt), Rayfoun (Wall), Bikfaya (Vt, Pb). Herm. Rachaya (Berton).","S. Ct. Tartous, Banias (Pb), Qala'at Marqab (Gb).",0,0
38,0,0,Rumex, tuberosus,0,0,0,0,février,avril,Sables littoraux.,"L. Ctlitt. Saïda (P), Khaldé (Gb), Sables au sud de Beyrouth (Lab, Desv, Bl, Pr, Vt, Bl,Sam, Mt, Pb).","S. A.L. Ouadi-el-Qarn (Mt, Gb). Sy. Alep (Hkn, JL, Mt), Jab. Sema'ane (Har), Tell'Aqibrine (Sam), Eriha (JL). K.D. Kurd Dagh (Gb). W.Homs. Qala'at-el-Hosn (Bl). J.D. TellAhmar (Mt), Kafer (P), Kafer-Salkhad, 'Atil (Sam). St. Jab. 'Amiri (Gb).",0,0
39,0,0,Rumex,vesicarius,0,0,0,0,février,mai,Lieux arides.,0,S. St. Zélaf (Pb).,0,0
40,0,0,Rumex,cyprius,0,0,0,0,février,avril,"Rochers, lieux arides.",0,"S. Dam. Jab. Qasyoun (Gaill, Mt), Jab. Dmeir (Mt, Pb). J.D. Djebel Druze (Herbette).Sud. El-Hammé (Pb). St. Palmyre (Mt, Advenier), Jab. Abou Qpsh (Gb).",0,0
41,0,0,Rumex, acetosella,0,0,0,0,avril,juillet," Jardins, terrains vagues.","L. Ct. Tripoli (Bl). Mi. Sir-ed-Dennié (Bl), Qrayé (Np). Mm. Bân, Bcharré, Bazoun (Bl).","S. Mi. Haffé (JL). Dam. Damas (Mt, Pb). Sy. Alep (JL), Homs (Mt).",0,0
42,0,"POLYGONUM L. — Herbes annuelles, vivaces ou parfois sous-frutescentes.Feuilles alternes à ocréas tubuleuses, entières ou lacérées. Fleurs ordinairementfasciculées en fascicules axillaires, ou disposées en panicules spiciformes. Pédonculesfloraux articulés. Fleurs hermaphrodites ou parfois polygames par avortement.Périanthe profondément 4-5-lobé, ordinairement teinté de blanc ou de rose, àsépales subégaux, persistants, mais peu modifiés à la fructification. Étamines ordi-nairement 8 dans les fleurs à 5 sépales, 6 dans les fleurs à 4 sépales, insérées à labase. Filaments filiformes, parfois dilatés à la base. Ovaire comprimé ou trigone.Akène lenticulaire ou trigone.",0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,Polygonum, amphibium,0,0,0,0,0,0,0,"L. Ve. Yammouné (Bl, Mt, Pb).","S. Haw. N. de Qneitra (Pb). Trouvée près de la Haute-Jéziré, à Jéziret-ibn-Omar, parHANDEL-MAZZETTI.",0,0
44,0,0,Polygonum,salicifolium,0,0,0,0,0,0,Presque toute l'année. Bord des fossés et eaux douces.,"L. Ct. Tyr, Abou Assouad (Mt), Nahr-el-Kelb (Pb), Fouar, Antélias (Mt), Tripoli (Bf, P).Mi. 'Abey (P). Mm. Ehden (Bl).",S. Ct. Côte alaouite (Gb). J.D. Soueida (Herb). Sud. Banias (Mt).,0,0
45,0,0,Polygonum,hydropiper,0,0,0,0,juin,novembre,récolte connue au Liban ni en Syrie.,0,0,0,0
46,0,0,Polygonum, persicaria,0,0,0,0,juin,octobre, Pb).,0,0,0,0
47,0,0,Polygonum, lapathifolium,0,0,0,0,juin,octobre, Hailane (JL).,0,0,0,0
48,0,0,Polygonum,polycnemoides,0,0,0,0,mai,septembre,Montagnes.,"L. Mi. Sir-ed-Dennié (Gb, Mt). Mm. Col de Zahlé (Gb), Jab. Kneissé (Np, Mt), KhanSannine (Mt), Hasroun, Ehden, Dimane (Bl), Cèdres (Ky, Bl, Mt, Pb), Ouadi Safsaf (P). Me. Coldes Cèdres (Bl, Sam). Ve. Mchaitiyé (Sam, Wall, Pb).","S. A.L. Qaldoun (P), Ma'loula (Mt), Jab. Halimé, Birket-el-Foukhté, Bloudane (Pb).",0,0
49,0,0,Polygonum,corrigioloides,0,0,0,0,0,0,0,0,"S. St. De Meyyadine à Babylone, dans la boue de l'Euphrate (Handel-Mazzetti).",0,0
50,0,0,Polygonum,kitaibelianum,0,0,0,0,avril,juillet,"Champs, cultures, pâturages.","L. Ct. Saïda (Bl), Aouza'i (Mt), Beyrouth (P). Mi. Bikfaya (Vt), Rayfoun (Sam). Mm. Has-roun, Ehden, d'Ehden aux Cèdres (Bl), Cèdres (P, Mt), Jab. Barouk (Gb), Jab. Sannine (Ehrenb.),Bcharré (Ky)Jab. Kneissé (P). Me. Col des Cèdres (Mt). Met. Beqa'a (Boiss), Chtaura (Bl).Sy. Ya'at (Wall), Baalbeck à Ras Baalbeck (P).","S. A.L. Bloudane, Col de Zemrani (Pb). Sy. Alep (Ky, JL), Hama (Gb, Har), Khirbet Farès(Mt), 'Afrine (Har), Teftenaz (Wall). Dam. Damas (Wall), Jab. Qasyoun (Wall, Sam), Jeramana,Sahl-es-Sahra, Qrahta (Pb), Qaldoun (P). Herm. Qala'at Jendel (Wall). J.D. Soueida (Mt), S. deSoueida (Wall).",0,0
51,0,0,Polygonum, argyrocoleum,0,0,0,0,avril,septembre," divers, surtout salins.",0,"S. Sy. Alep (Ky). Dam. Bahret-al-Hijjané (Pb). St. Bords de l'Euphrate à Meskène (Wall),et Reddé (Mt), Palmyre (Sam), Est d'Alep (Pb).",0,0
52,0,0,Polygonum, venantianum,0,0,0,0,avril,octobre,"Terrains vagues, cultures, pâturages.","L. Ct. Beyrouth (P). Met. Est de Zahlé, Ta'naïl (Mt).","S. Sy. Teftenaz (Wall), Idlib (Pb). H.J. Lac Khatouniyé (Hd-Mz, Mt). A.L. Jab. Chekif(Mt). Haut. Dera'a, N. de Qneitra (Pb). J.D. Soueida (Mt), au-dessus de Soueida (Sam), Soueida-Kafer (Pb), Qanaouat (P).",0,0
53,0,0,Polygonum,aviculare,0,0,0,0,avril,septembre, (Pb).,"L. Ct. Saïda (Bl), Hadeth (Gb), Beyrouth (P), Nahr Beyrouth (Mt), Tripoli (Bl). Mi. Au-dessus de Saïda (Mt), Qrayé (Np), Bikfaya (Vt). Mm. Qala'at Fakhra (P), Bân, Kfarsghab, Dimane,402 NOUVELLE FLORERoueissat (Bl), Jab. Qamou'a (Pb). Me. Col des Cèdres (Mt). Met. Ksara (Vt, Mt), Ta'naïl (Mt).Sy. Baalbeck (Bové). Herm. Hermon (P).S. Sy. Alep (Mt). Dam. Damas (Vt), Deir-el-Hajar (Pb), 'Ateibé (Pb). H.J. Iles du Khabour(Pb). J.D. Salé (Mt).",0,0,0
54,0,0,Polygonum,cognatum,0,0,0,0,avril,septembre," Jaulan (Wetzst), Qneitra (Pb).",0,0,0,0
55,0,0,Polygonum,setosum,0,0,0,0,août,septembre," Zemrani, Jab. Ma'loula (Pb).",0,0,0,0
56,0,0,Polygonum,libani,0,0,0,0,août,octobre, très maigres.,"L. Me. Sommets du massif du Makmel (Boiss, P, Mt, Pb). Herm. Sommet de PHermon (Boiss,Ky, Mt).",S. A.L. Jabal Chekif (Mt).,0,0
57,0,0,Polygonum, cedrorum,0,0,0,0,0,0,0,"L. Mm. Machghara (Pb), Jab. Barouk (Pb), Jab. Kneissé, Dahr-el-Baïdar (Gb, Mt), AïnSaoua'ir (Mt), Sannine (Gb, Pb), Cèdres (Bl, Ky), Hasroun (Bl), Laqlouq (Mt), Afqa (P), Tan-nourine, Jab. Qamou'a (Pb). Me. 'Ayoun Ourghouch (Mt). Ve. Yammouné (P, Dbt). Met. 'Ana,Zahlé (Mt), Ta'naïl (Vt). Herm. Rachaya (Berton). Sy. Baalbeck (Bl).","S. Sy. Hailane (JL). J.D. Entre Soueida et la Fontaine des Bédouins (Mt), Chahba, TellQpuleib (Pb).",0,0
58,0,"ATRAPHAXIS L. — Arbrisseaux très rameux, parfois spinescents, à feuillesalternes, coriaces. Périanthe à 4 ou 5 sépales. Étamines 6 ou 8. Styles 2 ou 3. Pé-rianthe fructifère à sépales accrescents en valves orbiculaires.Deux espèces dans notre flore, distinctes surtout par les fleurs, tétramères chezspinosa L., pentamères chez billardieri Jaub. et Spach.",0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,Atraphaxis, spinosa,0,0,0,0,0,0,0,"L. Me. Haut Makmel (Pb).NOUVELLE FLORE 405S. A.L. Rachaya-Zebdani (Bornm), Tala'at Moussa (Pb), Yabroud (Mt, Pb). St. El-Ouachal,(p)-",0,0,0
60,0,0,Atraphaxis,billardieri,0,0,0,0,mai,juillet," Sud de l'Hermon (Pb), vers 'Arné (Aar).",0,0,0,0
61,0,0,Emex, spinosa,0,0,0,0,janvier,juin, (Pb).,0,0,0,0
62,0,"OXYRIA Hill. — Fleurs hermaphrodites. Périanthe herbacé quadripartite,marcescent, à deux sépales intérieurs plus larges, à la fin serrés sur l'akène, les deuxextérieurs réfléchis. Étamines 6. Ovaire comprimé, à 2 stigmates subsessiles péni-cillés. Akène ailé, lenticulaire.",0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,0,Oxyria, digyna,0,0,0,0,juillet,août,aux Alpes et au Liban élevé.,"L. Me. Jab. Sannine (Hartmann, Mt, Np), Foum-el-Mizhab (P, Mt), Qprnet Saouda (Mt, Pb).",0,0,0
64,0,"RHEUM L. — Fleurs hermaphrodites, à 6 sépales subégaux et 9 étaminesinsérées à la base du calice. Ovaire libre, trigone. Akène en forme de samare, tri-quètre, tri-ailé, dépassant de beaucoup le périanthe. Rhizome épais et feuillesamples palminerviées. Tiges annuelles, épaisses.",0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,Rheumribes, L.,0,0,0,0,mai,juin, Régions élevées.,"L. Me. Vers Qprnet-el-'Achara (P. Henri Charles), au-dessus de Hasroun (Bl). Ve. De'Aïnata au Col des Cèdres, station abondante et très connue (Bl, Mt, Pb, Np, etc.).",S. A.L. Col de Zemrani (Pb). Herm. SE. de l'Hermon (Pb). Au-dessus de 'Arné (Mt).,0,0
66,0,0,Rheum,palaestinum,0,0,0,0,0,0, arides.,0,"S. St. Vers Zélaf (photographie de feuilles basales) (Pb). J.D. Tell Chihane (Werckmeister,vu de très grandes feuilles).",0,0
67,0,"CALLIGONUM L. — Arbrisseaux ou arbustes très rameux, à rameaux al-ternes ou fascicules, souvent éphédroïdes. Feuilles alternes, étroitement linéaires,caduques. Ocréa courte, membraneuse, persistante. Fleurs hermaphrodites, soli-taires ou fasciculées à l'aisselle des feuilles, à pédoncule articulé, pourvu à la based'une bractée ocréifprme, non bractéolé. Périanthe à 5 sépales subégaux. Étamines12-18. Styles 4. Akène beaucoup plus long que le périanthe, longtemps persistant,tétragone, à angles droits ou tordus en spirale, ailés, entiers ou pourvus de crêtes,ou couverts de soies souvent rameuses.",0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,Calligonum, comosum,0,0,0,0,mars,avril,Sables désertiques.,0,"S. St. « Syrie » (Aucher dans Boissier). Salines de Palmyre (Pb) ?. Cette récolte ne comportepas de fruits, ce qui ne permet pas de décider s'il s'agit de comosum ou de tetrapterum, semblablespar leur partie végétative.",0,0
69,0,0,Calligonum,tetrapterum,0,0,0,0,0,0,0,0,0,0,0
