,Family,GenusDescription,Genus,epithet,author,syn.,Plate,description,FloraisonStart,FloraisonEnd,FloraisonNotes,L.,S.,Aire géogr.,Notes
58,0,"ATRAPHAXIS L. — Arbrisseaux très rameux, parfois spinescents, à feuillesalternes, coriaces. Périanthe à 4 ou 5 sépales. Étamines 6 ou 8. Styles 2 ou 3. Pé-rianthe fructifère à sépales accrescents en valves orbiculaires.Deux espèces dans notre flore, distinctes surtout par les fleurs, tétramères chezspinosa L., pentamères chez billardieri Jaub. et Spach.",0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,Atraphaxis, spinosa,0,0,0,0,0,0,0,0,0,0,0
60,0,0,Atraphaxis,billardieri,0,0,0,0,mai,juillet.,Surtout montagnes.,0,0,0,0
61,0,0,Emex, spinosa,0,0,0,0,janvier,juin.,etc.,0,0,0,0
62,0,"OXYRIA Hill. — Fleurs hermaphrodites. Périanthe herbacé quadripartite,marcescent, à deux sépales intérieurs plus larges, à la fin serrés sur l'akène, les deuxextérieurs réfléchis. Étamines 6. Ovaire comprimé, à 2 stigmates subsessiles péni-cillés. Akène ailé, lenticulaire.",0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,0,Oxyria, digyna,0,0,0,0,juillet,août.,aux,0,0,0,0
64,0,"RHEUM L. — Fleurs hermaphrodites, à 6 sépales subégaux et 9 étaminesinsérées à la base du calice. Ovaire libre, trigone. Akène en forme de samare, tri-quètre, tri-ailé, dépassant de beaucoup le périanthe. Rhizome épais et feuillesamples palminerviées. Tiges annuelles, épaisses.",0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,Rheumribes, L.,0,0,0,0,mai,juin.,Régions,0,0,0,0
66,0,0,Rheum,palaestinum,0,0,0,0,0,0,arides.,0,0,0,0
67,0,"CALLIGONUM L. — Arbrisseaux ou arbustes très rameux, à rameaux al-ternes ou fascicules, souvent éphédroïdes. Feuilles alternes, étroitement linéaires,caduques. Ocréa courte, membraneuse, persistante. Fleurs hermaphrodites, soli-taires ou fasciculées à l'aisselle des feuilles, à pédoncule articulé, pourvu à la based'une bractée ocréifprme, non bractéolé. Périanthe à 5 sépales subégaux. Étamines12-18. Styles 4. Akène beaucoup plus long que le périanthe, longtemps persistant,tétragone, à angles droits ou tordus en spirale, ailés, entiers ou pourvus de crêtes,ou couverts de soies souvent rameuses.",0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,Calligonum, comosum,0,0,0,0,mars,avril.,Sables désertiques.,0,0,0,0
69,0,0,Calligonum,tetrapterum,0,0,0,0,0,0,0,0,0,0,0
70,0,"BETA L. — Herbes glabres, à racine souvent charnue, à tige sillonnée, àfeuilles alternes. Fleurs petites, ternées ou glomérulées, rarement solitaires, formantdes épis simples ou des panicules terminales. Fleurs hermaphrodites, munies d'unebractée et souvent de deux bractéoles. Périanthe urcéolé, soudé à l'ovaire vers sabase, fermé et durci à maturité. Étamines 5. Fruit concrescent avec le périantheendurci.",0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,Beta,vulgaris,0,0,0,0,avril,juillet.,maritima,0,0,0,0
72,0,"CHENOPODIUM L. — Herbes annuelles ou vivaces, rarement sous-arbrisseaux. Feuilles alternes. Fleurs en glomérules constituant des épis ou despanicules, sans bractées. Calice à cinq divisions, non ou peu accrescents, rarementdevenant charnues. Étamines 5. Akène entouré par le péricarpe, non adhérent.",0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,Chenopodium,vulvaria,0,0,0,0,0,0,jardins.,0,0,0,0
74,0,0,Chenopodium,album,0,0,0,0,0,0,presque toute l'année. Jardins et terrains vagues.,0,0,0,0
75,0,0,Chenopodium,opulifolium,0,0,0,0,0,0,presque toute l'année. Jardins et terrains vagues.,0,0,0,0
76,0,0,Chenopodium,murale,0,0,0,0,0,0,"presque toute l'année. Champs, jardins, décombres.",0,0,0,0
77,0,0,Ghenopodium, urbicum,0,0,0,0,avril,novembre.,"Jardins,",0,0,0,0
78,0,0,Chenopodium,rubrum,0,0,0,0,avril,octobre.,"arrosés,",0,0,0,0
79,0,0,Chenopodium,botrys,0,0,0,0,mai,août.,sablonneux.,0,0,0,0
80,0,0,Chenopodium,ambrosioides,0,0,0,0,mai,octobre.,"Endroits humides, surtout autour des lieux habités.",0,0,0,0
81,0,0,Chenopodium, foliosum,0,0,0,0,mai,juin.,Montagnes.,0,0,0,0
82,0,"SPINACIA L. — Herbes dressées. Fleurs dioïques, très rarement hermaphro-dites, fasciculées en glomérules subglobuleux. Glomérules ordinairement axillaires,glomérules formant des épis terminaux interrompus. Fleur : périanthe à 4-5sépales obtus. Fleur : deux bractées soudées en un pseudopérianthe, à tube accres-cent, enveloppant complètement le fruit, celui-ci inerme ou épineux à la base.",0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,Spinacia,tetranda,0,0,0,0,0,0,printemps. Régions arides.,0,0,0,0
84,0,0,Krascheninnikovia,ceratoides,0,0,0,0,juillet,septembre.,0,0,0,0,0
85,0,"HALIMIONE Aellen. — Genre voisin des Atriplex, mais à embryon supèreet valves fructifères concrescents jusqu'au sommet en un faux fruit. Feuillesopposées.",0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,Halimione,portulacoides,0,0,0,0,juillet,décembre.,Rochers maritimes et graviers proches du rivage.,0,0,0,0
87,0,"ATRIPLEX L. — Herbes, sous-arbrisseaux ou arbrisseaux. Fleurs monoïquesou subdioïques, rarement hermaphrodites. Périanthe pentamère, périantheformé de 2 divisions libres (bractéoles simulant un périanthe), formant des sortesde valves, libres ou plus ou moins soudées en un étui comprimé, accrescentes etsouvent chargées de tubercules ou d'appendices foliacés, herbacées ou devenantcoriaces. Ovaire comprimé, ovale. Styles 2, sétacés. Utricule membraneux, enfermédans le périanthe. Graine verticale sauf dans les fleurs hermaphrodites.",0,0,0,0,0,0,mai,décembre.,"Bords de mer, terrains limoneux.",0,0,0,0
88,0,0,Atriplex,stylosa,0,0,0,0,0,0,printemps. Lieux arides-,0,0,0,0
89,0,0,Atriplex,thunbergiifolia,0,0,0,0,0,0,"printemps. Régions arides, salines.",0,0,0,0
90,0,0,Atriplex,leucoclada,0,0,0,0,avril,août.,au,0,0,0,0
91,0,0,Atriplex,micrantha,0,0,0,0,printemps,été.,"Cultures, terrains abandonnés.",0,0,0,0
92,0,0,Atriplex,rosea,0,0,0,0,mai,septembre.,Halophile-nitrophile.,0,0,0,0
93,0,0,Atriplex, zahlensis,0,0,0,0,0,0,0,0,0,0,0
94,0,0,Atriplex, lasiantha,0,0,0,0,mai,août.,Montagnes et régions sèches.,0,0,0,0
95,0,0,Atriplex,hastata,0,0,0,0,juin,octobre.,Lieux quelque peu humides.,0,0,0,0
96,0,0,Atriplex,patula,0,0,0,0,août,novembre.,0,0,0,0,0
97,0,0,Atriplex,littoralis,0,0,0,0,mai,octobre.,"Salines, littoral et intérieur.",0,0,0,0
98,0,0,Panderia,pilosa,0,0,0,0,juin,novembre.,Lieux,0,0,0,0
99,0,0,Chenolea, arabica,0,0,0,0,avril,mai.,Steppes.,0,0,0,0
100,0,"KOCHIA Roth. — Fleurs hermaphrodites ou par avortement, sans brac-tées. Périanthe urcéolé pentamère. Sépales fructifies connivents en un disque, accom-pagné ordinairement d'un appendice ailé.",0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,Kochia,scoparia,0,0,0,0,mai,juin.,Steppes.,0,0,0,0
102,0,0,Bassia, erîophora,0,0,0,0,avril,juin.,Steppes.,0,0,0,0
103,0,0,Arthrocnemum, glaucum,0,0,0,0,avril,octobre.,Salines et rivages marins.,0,0,0,0
104,0,0,Salicornia,europaea,0,0,0,0,sept.,nov.,Salines.,0,0,0,0
105,0,0,Halopeplis,amplexicaulis,0,0,0,0,été,automne.,Salines.,0,0,0,0
106,0,"HALOCNEMUM Bieb. — Arbrisseau très rameux, à turions articulés, pa-raissant aphylles, à nombreux brachyblastes. Fleurs en épis sessiles, courts ouallongés. Feuilles florales bractéiformes, en écusson. Fleurs géminées ou ternées àl'aisselle de ces feuilles. Périanthe formé de 3 sépales inégaux, soudés sur 2/3 de leurlongueur. Une étamine, 2 stigmates. Graine petite, verticale, comprimée, plus oumoins verruqueuse.",0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,Halocnemum,strobilaceum,0,0,0,0,août,octobre.,Salines.,0,0,0,0
108,0,"HYPOCYLYX Wolosczak. — Fleurs hermaphrodites, non connées, à l'ais-selle de la feuille florale, en glomérules de 3-6. Périanthe à 5 divisions, libres jusqu'àla base, pourvues dès le temps de l'anthèse d'un commencement d'ailes. Disquecyathiforme, membraneux. Anthères biloculaires, à connectif terminé par unapicule arrondi.",0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,Hypocylix,kerneri,0,0,0,0,0,0,0,0,0,0,0
110,0,0,Hypocylix, sp.?,0,0,0,0,0,0,0,0,0,0,0
111,0,"SUAEDA Moq. — Herbes ou arbrisseaux à feuilles entières, alternes, plusou moins charnues. Fleurs petites, axillaires, sessiles ou subsessiles, solitaires ou glo-mérulées, hermaphrodites ou en partie uninerviées, pourvues d'une bractée et dedeux bractéoles. Périanthe subglobuleux, à cinq sépales. Ovaire sessile, libre, à 2-5stigmates. Akène inclus dans le périanthe non accrescent. Graine horizontale ouverticale.",0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,0,Suaeda, asphaltica,0,0,0,0,0,0,salins.,0,0,0,0
113,0,0,Suaeda,fruticosa,0,0,0,0,mars,août.,Rivages de la mer et salines.,0,0,0,0
114,0,0,Suaeda,altissima,0,0,0,0,0,0,0,0,0,0,0
115,0,0,Suaeda, salsa,0,0,0,0,0,0,été. Lieux salins.,0,0,0,0
116,0,0,Suaeda,prostrata,0,0,0,0,septembre,octobre.,et,0,0,0,0
117,0,0,Suaeda, carnosissima,0,0,0,0,août,septembre.,Désert.,0,0,0,0
118,0,0,Schanginia, baccata,0,0,0,0,octobre,décembre.,Régions arides.,0,0,0,0
119,0,0,Haloxylon,salicornicum,0,0,0,0,0,0,0,0,0,0,0
120,0,0,Traganum,nudatum,0,0,0,0,avril,octobre.,Steppes.,0,0,0,0
121,0,0,Seidlitzia,rosmarinus,0,0,0,0,0,0,0,0,0,0,0
122,0,0,Seidlitzia,florida,0,0,0,0,0,0,été. Steppes.,0,0,0,0
123,0,"SALSOLA L. — Herbes annuelles ou sous-arbrisseaux à rameaux non arti-culés. Fleurs hermaphrodites, rarement polygames, axillaires, à deux bractées, sou-vent solitaires. Périanthe divisé en 5 sépales au-dessus du milieu ou presque à labase, durci ou membraneux à cette base, à sépales accrescents, rarement carénésou aptères, ordinairement porteurs d'ailes dorsales membraneuses. Disque hypogynecupulaire. Pas de staminodes. Étamines 5, rarement 4, exsertes à l'anthèse. Styleà deux bases. Fruits utriculaires, déprimés, secs. Graine horizontale.",0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,Salsola,kali,0,0,0,0,mai,août.,Sables,0,0,0,0
125,0,0,Salsola,volkensii,0,0,0,0,été,automne^,Régions,0,0,0,0
126,0,0,Salsola,inermis,0,0,0,0,été,automne.,Steppes.,0,0,0,0
127,0,0,Salsola,jordanicola,0,0,0,0,été,automne.,Steppes.,0,0,0,0
128,0,0,Salsola,incanescens,0,0,0,0,0,0,automne. Steppes.,0,0,0,0
129,0,0,Salsola,autrani,0,0,0,0,0,0,été. Steppes.,0,0,0,0
130,0,0,Salsola,crassa,0,0,0,0,0,0,été. Salines.,0,0,0,0
131,0,0,Salsola,subcrassa,0,0,0,0,0,0,0,0,0,0,0
132,0,0,Salsola,zenobiae,0,0,0,0,0,0,0,0,0,0,0
133,0,0,Salsola,tetrandra,0,0,0,0,juin,octobre.,Fruits en hiver.,0,0,0,0
134,0,"AELLENIA Ulbrich. — Genre distinct des Salsola par la base de ses pé-rianthes, osseuse, pentagonale, creusée de fossettes. Stigmates larges, aplatis et nonfiliformes.",0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,0,Aellenia,glauca,0,0,0,0,0,0,0,0,0,0,0
136,0,0,Aellenia, hierochuntica,0,0,0,0,0,0,0,0,0,0,0
137,0,"NOAEA Moq. — Fleurs hermaphrodites solitaires, à deux bractées. Sépales 5,brièvement soudés à la base, ailés au moment de la fructification. Point de staminodes.Étamines 5, insérées sur un disque charnu. Anthères à appendice lancéolé. Akènelégèrement membraneuse. Sous-arbrisseaux ou herbes annuelles.",0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,Noaea,mucronata,0,0,0,0,juillet,août.,Fruits en automne et hiver. Régions élevées et sèches.,0,0,0,0
139,0,"GIRGENSOHNIA Bunge. — Fleurs hermaphrodites solitaires, à deux brac-tées. Sépales 5, soudés à la base, dont 2-3, rarement tous, sont ailés lors de la fructi-fication. Anthères obtuses ou brièvement acuminées. Ovaire glanduleux au sommet.",0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,Girgensohnia, oppositiflora,0,0,0,0,0,0,été. Fruits en automne.,0,0,0,0
141,0,"PETROSIMONIA Bunge. — Fleurs hermaphrodites, solitaires, bibractéolées,axillaires. Périanthe à sépales libres, les trois intérieurs ou un ou deux d'entre euxparfois avortés, inchangés en fruit. Pas de staminodes, étamines au plus 5, parfoisune seule. Style à deux bases. Herbes annuelles à pubescence apprimée, bicuspide.Feuilles parfois opposées à la base, parfois aussi toutes alternes.",0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,Petrosimonia, brachiata,0,0,0,0,0,0,été. Salines.,0,0,0,0
143,0,"ANABASIS L. — Arbrisseaux ou herbes à tiges et rameaux articulés, à feuillesopposées, très souvent réduites à des écailles. Fleurs hermaphrodites à deux bractées,solitaires, plus rarement groupées. Périanthe à sépales libres jusqu'à la base. Akènemembraneux, parfois bacciforme, pourvu d'ailes à la fructification. Graine verticale.",0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,Anabasis, haussknechtii,0,0,0,0,septembre,octobre.,Steppes.,0,0,0,0
145,0,0,Anabasis,setifera,0,0,0,0,0,0,été. Fruits en octobre. Steppes très arides.,0,0,0,0
146,0,"HALOCHARIS Moq. — Fleurs hermaphrodites à deux bractéoles, solitaires,axillaires, en épis.",0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,Halocharis, sulphurea,0,0,0,0,0,0,été. Lieux salins.,0,0,0,0
148,0,0,Halocharis, hispida,0,0,0,0,0,0,automne. Lieux salins.,0,0,0,0
149,0,0,Halocharis, sp.,0,0,0,0,0,0,0,0,0,0,0
150,0,0,Halimocnemis, pilosa,0,0,0,0,0,0,fin de l'été.,0,0,0,0
151,0,"CORNULACA Del. — Sous-arbrisseaux ligneux, à feuilles subulées ou épi-neuses, à aisselles sétifères. Fleurs hermaphrodites, axillaires, solitaires ou en glomé-rules entourés de laine. Fleurs solitaires à deux bractéoles. Fleurs des glomérules,les extérieures à 2-3 bractéoles, celles du centre sans bractéoles. Sépales 5, ascen-dants, soudés à la base, libres, hyalins et denticulés au sommet. 5 staminodes. Éta-mines 5, à anthères mutiques ou apiculées.",0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0,Cornulaca,setifera,0,0,0,0,0,0,automne.,0,0,0,0
153,0,0,Halogeton, alopecuroides,0,0,0,0,0,0,été.,0,0,0,0
154,0,"AMARANTHUS L. — Herbes annuelles ou pérennantes, à tiges dressées oucouchées. Feuilles alternes, ordinairement entières, à nervation pennée, avec lesnervures très saillantes en-dessous. Fleurs monoïques ou polygames, fasciculées endichases. Fascicules disposés en spicastres ou en panicule dressée ou penchée, parfoistous axillaires. Bractées et bractéqjes scarieuses, persistantes, fleurs à 5, rarement 2 ou4 sépales scarieux, ordinairement libres. Étamines 2-5. Ovaire membraneux, com-primé latéralement. Pyxide ou akène à péricarpe membraneux. Graine lenticulaire,ordinairement noire ou luisante.",0,0,0,0,0,0,0,0,Aire,0,0,0,0
155,0,0,Amaranthus,hybridus,0,0,0,0,0,0,erythrostachys:,0,0,0,0
156,0,0,Amaranthus, retroflexus,0,0,0,0,été,automne.,Cultures et terrains vagues.,0,0,0,0
157,0,0,Amaranthus,gracilis,0,0,0,0,juin,décembre.,Jardins,0,0,0,0
158,0,0,Amaranthus, albus,0,0,0,0,juin,décembre.,"Bord des chemins, terrains vagues.",0,0,0,0
159,0,0,Amaranthus, blitoides,0,0,0,0,juin,décembre.,Terrains vagues et cultures.,0,0,0,0
160,0,0,Amaranthus, graecizans,0,0,0,0,0,0,0,0,0,0,0
161,0,0,Amaranthus,lividus,0,0,0,0,juin,novembre.,Très,0,0,0,0
162,0,0,Amaranthus,deflexus,0,0,0,0,mai,octobre.,Nitrophile.,0,0,0,0
163,0,"ACHYRANTHES L. — Plante ou sous-arbrisseaux à feuilles opposées, à ra-meaux articulés, à fleurs en épi, hermaphrodites, dotées d'une bractée et de deuxbractéoles. Périanthe à 5, rarement 4 sépales, glabres, inégaux.",0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,0,Achyranthes, aspera,0,0,0,0,mars,juillet.,"Broussailles, vieux murs, rochers ombragés. Très localisée.",0,0,0,0
165,0,"ALTERNANTHERA Forsk. — Herbes annuelles ou sous-arbrisseaux, àfeuilles opposées, sessiles bu pétiolées. Fleurs en glomérules capituliformes, axillaires,rarement terminaux, pourvues d'une bractée et de deux bractéoles. 5 sépales, libres,2-3 ou 5 étamines. Ovaire subglobuleux ou ovale. Graine inversée, lenticulaire.",0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,Alternanthera, sessilis,0,0,0,0,mai,novembre.,Lieux,0,0,0,0
167,0,"THELYGONUM L. — Herbes un peu charnues, à feuilles inférieures oppo-sées, à feuilles supérieures alternes, toutes entières, à stipules larges. Fleurs monoïquesou dioïques en cymules sessiles, opposées aux feuilles supérieures, rudimentaires ounulles aux aisselles des feuilles inférieures. Fleurs géminées ou ternées, les etles naissant sur le même nœud ou sur des nœuds différents. Fleurs à 2-5 sépales,10-30 étamines, à filaments capillaires, à anthères linéaires. Fleurs à calice tubu-laire, très oblique, dilaté au niveau de l'ovaire. Ovaire uniovulé. Akène subglobu-leux, inclus dans le calice persistant. Graine sessile, dressée.",0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,Thelygonum,cynocrambe,0,0,0,0,janvier,mai.,(Gb).,0,0,0,0
169,0,"PHYTOLACCA L. — Herbes, arbustes ou arbres. Feuilles pétiolées, ovales,elliptiques ou lancéolées, entières. Grappes terminales ou opposées^ aux feuilles.Fleurs hermaphrodites ou dioïques. Périanthe à 5 sépales herbacés. Étamines 6-30.Carpelles 5-16, libres ou concrescents à la base, ou jusqu'au sommet. Baies agrégéesou baie pluriloculairè.",0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,Phytolacca,americana,0,0,0,0,août,octobre.,moins,0,0,0,0
171,0,0,Phytolacca, pruinosa,0,0,0,0,juin,septembre.,rocheux.,0,0,0,0
172,0,"BOERHAVIA L. — Herbes annuelles, vivaces ou sous-arbrisseaux. Tigesarticulées. Feuilles opposées, subsessiles ou pétiolées, entières ou un peu sinuées.Fleurs actinomorphes, petites. Périanthe contracté au-dessus de l'ovaire, ovoïde àla base. Limbe en entonnoir 4-5-lobé. Étamines 1-6, exsertes. Styles capillaires àstigmate capité.",0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,Boerhavia, plumbaginea,0,0,0,0,mai,décembre.,Dépression,0,0,0,0
