,Family,GenusDescription,Genus,epithet,author,syn.,Plate,description,FloraisonStart,FloraisonEnd,FloraisonNotes,L.,S.,Aire géogr.,Notes
14,0,0,Osyris,alba,0,0,0,0,mars,mai,"Lieux boisés, haies, buissons.","L. Ct. Beyrouth (Bl, Vt), Nahr-el-Kelb (Sam, Bl, Pb), Tripoli (Bl). Mi. Ma'asser (P), 'Aley(Mt), Kahalé (Gb), Jamhour (Pb), au-dessus de Choueifat (Mt), Beit Méri (Np, Mt), Dar-es-Salib(Mt), Bikfaya (Vt, Mt, Pb), Dhour Choueir (JL), Ras-el-Meten (Gb), 'Antoura (Pb), Ras Chekka-Hamate (Wall), Jab. Terbol (P). Mm. Mayrouba (Sam). Ve. 'Ana (Mt). Hem. Rachaya (Berton),vers Hasbaya (Mt).","S. NLatt. S. de Kessab (P). Mi. Bhamra (Har). Sy. Eriha (JL), Jab. Sema'ane (Har).K.D. Kurd Dagh (Gb, JL).",Aire géogr. — Tour de la Méditerranée.,0
15,0,"THESIUM L. — Herbes parfois suffrutescentes à la base, hémiparasites, àfeuilles alternes, linéaires. Inflorescence en épi, en grappe ou en panicule de cymes3-plurifores. Bractées parfois adnées au pédoncule. Bractéoles 2 sous les fleurs soli-taires ou les cymes, opposées, parfois nulles. Fleurs hermaphrodites. Périanthe àsépales (5, rarement 4) soudés à leur base, à 5 (rarement 4) étamines. Ovaire infère,uniloculàire. Akène couronné par le périanthe persistant, à péricarpe crustacé ouun peu induré, le tout constituant une nucule.",0,0,0,0,0,0,avril,juin, ce qui rend ces indications au moins douteuses.,0,0,0,0
16,0,0,Thesium,arvense,0,0,0,0,avril,juin," Pb), Col de Freiket (JL).",0,0,"Aire géogr. — Europe orientale, Turquie, Transcaucasie, Iran.",0
17,0,0,Thesium, libanoticum,0,0,0,0,mai,juillet, (Mt).,0,0,Aire géogr. — Endémique.380 ,0
18,0,0,Thesium,heterophyllum,0,0,0,0,0,0,0,0,"S. A.L. Anti-Lib n (Labillardière dans Boissier). En fait (étiquette de Lab. dans l'HerbierBoissier), cette plante n'a pas été trouvée dans l'Anti-Liban proprement dit, mais au Jabal-ech-Cheikh (Djebel-ech-Cher selon l'orthographe de Lab.), c'est-à-dire à l'Hermon.Aire géogr. de l'espèce. — Turquie, Amanus.",0,0
19,0,0,Thesium,humile,0,0,0,0,mars,juillet,Cultures et pâturages.,"L. Ct. Rochers au nord de Skandérouné (Gaill, Bl), Beyrouth (Vt), Khaldé (Mt), nord deDamour (Sam), Antélias (Vt). Mi. Deir Moukhallès (Bl), Jba'a (P), Moukhtara et Saïda (Bl),'Aley (P), Bzoummar (Bl). Khirbé au-dessus de Ghazir (Mt).","S. Ct. Amrith (Mt), 5 km. sud de Banias (Wall). Mm. Slenfé (JL). Sy. Alep (JL), Lac deHoms (Mt), Homs (Har, Mt, Pb), Hama (Har), Rastane (Pb). Dam. 'Adra (Wall). St. Palmyre(Mt), sud de Palmyre (Pb).","Aire géogr. — Espagne méridionale, Sardaigne, Italie du sud, Sicile, Afrique du Nord, Grèce,Egypte, Syrie, Liban, Palestine, Turquie.",0
20,0,0,Thesium,bergeri,0,0,0,0,avril,juin," Bois, pâturages, rarement cultures.","L. Ct. Damour (Sam), Ghadir (Mt), Beyrouth (Vt), Nahr Beyrouth (Gb), sources du NahrBeyrouth (Mt), Jall-ed-Dib (Mt), Tripoli (Bl). Mi. Souq-el-Gharb (Gb), Mekine (Mt), 'Aley(Pr, Gb), Jamhour (Sam), Bikfaya (Vt), Ghosta (Pb), Dhour Choueir (Sam), Chouite (Pb), Broum-mana (Bl, Sam, Mt), Mar HannaMaroun (Bl), Beskinta (Mt). Mm. Bcharré (Bl), Falougha (Pb),Fnaideq (Gb, Mt), Ehden (Boiss.). Met. Au-dessus de Ksara (Mt). St. Ras Baalbeck (Mt).Herm. Hermon (P).","S. NLatt. Ouadi Qandil (Pb), 'Aïn Haramiyé (Sam), Chakrourane, Kizil Dagh (Pb), Cassius(Boiss, P). Mi. Sud de Safita (Pb). Mm. Slenfé (JL, Har).","Aire géogr. — Crète, Grèce, Turquie, Syrie, Liban.Famille ne comprenant qu'une seule espèce. Plante entièrement parasite, sanschlorophylle, dont l'appareil végétatif est réduit à un tubercule volumineux de formeirrégulière; tige florifère épaisse, à fleurs réduites, polygames. Souvent, jusqu'ici, clas-sée parmi les Balanophoracées. Place de cette famille monotype indécise et discutée.CYNOMORIUM Micheli. — Caractères de l'espèce.",0
21,0,0,Cynomorium, coccineum,0,0,0,0,avril,juin, salins.,0,"S. A.L. Yabroud (P). Dam. SE. de Dmeir (Pb), 15 km. sud de Dmeir (Dlb), S. de Ghoz-laniyé (Pb, Dlb). St. Palmyre-'Aïn-Beida (P).","Aire géogr. —• Canaries, Espagne, Italie, Sardaigne, Afrique du Nord, Sicile, Crète, Egypte,Arabie Pétrée, Palestine, Syrie, Iran, Soungarie.Plantes sans chlorophylle parasitant les tiges ou les racines de plantes ligneuses,à organes végétatifs inclus dans les tissus de la plante nourricière et produisant destiges florifères nues ou vêtues de squames colorées. Fleurs terminales, solitaires ouen grappes courtes, actinom.orph.es. Anthères sessiles sur une colonne centrale. Ovaireuniloculaire, à ovules très nombreux. Fruit une baie contenant des graines trèspetites et très nombreuses.",0
22,0,"CYTINUS L. — Herbes colorées vivant sur des racines de plantes ligneuses.Tige florifère courte, simple, vêtue de squames colorées, alternes. Fleurs en grappespiciforme terminale, les fleurs à tube plein, à limbe campanule de 4-9 lobes, à8-10 anthères. Fleurs à ovaire infère et limbe semblable à celui des fleurs .",0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,Cytinus,hypocistis,0,0,0,0,mars,juin,années.,"L. Mi. 'Abey (P), Qpubbariyé (Mt), Beit Méri (Np, Mt), Zandouka sous Salima (M. Braun),Qprnayel (M. Tabet), Balamount (Mt).",S. NLatt. Bois du Bassit (Pb).,"Aire géogr. —• Canaries, tour de la Méditerranée.382 Plantes plus ou moins ligneuses, parasites sur divers arbres, à feuilles persis-tantes ou caduques. Fleurs petites et verdâtres ou grandes et colorées, hermaphroditesou unisexuées. Réceptacle ordinairement plus ou moins cupuliforme, soudé à l'o-vaire. Périanthe simple, ordinairement pétaloïde dans les espèces tropicales, sépa-loïdes dans les contrées tempérées, à 4, 5, ou 6 pièces. Étamines opposées aux piècesdu périanthe et en même nombre. Fruit concrescent avec le réceptacle accrescent,se gélifiant à maturité, formant une baie ou une drupe.LORANTHUS L. — Fleurs hermaphrodites, rarement dioïques. Tube ducalice ové ou turbiné, conné avec l'ovaire. Sépales 4-8 insérés au sommet du tube,libres ou unis à la base. Étamines opposées aux sépales. Baies ovales ou turbinées,monospermes.",0
24,0,0,Loranthus,europaeus,0,0,0,0,0,0,0,0,"S. K.D. Pentes du Kutchuk Darmik, sur Quercus infectoria et libani (Pb).","Aire géogr. — Autriche, Italie, Sicile, Europe orientale, Turquie, Cilicie, Amanus.VISCUM L. — Sous-arbrisseaux ou arbrisseaux à feuilles persistantes, à ra-meaux opposés ou dichotomes. Feuilles opposées, ordinairement planes et biendéveloppées. Inflorescence ordinairement courtes, opposées, à fleurs fasciculées par3-5, à fascicules sessiles ou parfois brièvement pédoncules. Bractée ordinairementpetite. Bractéoles 2, libres ou soudées, rarement nulles. Fleurs dioïques ou monoïques.Fleur à tube très court et plein, à limbe 3-4-partite. Ovaire infère, style court ounul, stigmate épais. Baie couronnée par le limbe persistant du périanthe ou nue,à mésocarpe visqueux.",0
25,0,0,Viscum, album,0,0,0,0,0,0,0,"L. Ve. D'Hermel à Sir, sur aubépine (Pb, classé V. cruciatum), Yammouné (Vt), Est de MarjHin sur Acer (Pb), Bois de 'Ammiq sur prunier (Mt). Sy. Baalbeck (Bové). Herm. Abondant et nui-sible à Rachaya sur amandier (Mt, Berton).","S. Herm. Qala'at Jendel (Sam). A.L. Bloudane sur pommier (Mt), Ouadi-el-Qarn, Ouadi-Houreiré (Pb).","Aire géogr. — Europe, Afrique du Nord, Sibérie, Japon, Turquie, Crimée, Iran, Cilicie,Amanus. Viscum album L. ssp. austriacum (Wiesb.) Vollmann — V. laxum Boiss. et Reuter,var. pini (Wiesb.) Hayek. — Baie en général jaune, sur Pinus et Larix. Trouvé dansPAmanus sur Pinus (Delbès).Viscum cruciatum Sieb. — Plus petit, plus vert et plus rameux que le précédent,à baies rouges. Surtout sur Olivier, parfois sur d'autres arbres. Commun en Palestine,notamment vers Jérusalem, et en Jordanie, jusqu'à Jérach et Naplouse. Aucuneindication valable de sa présence en Syrie ou au Liban. Figure dans les Floresd'après une erreur de classement commise autrefois par POST (sa récolte de V. albumvers Hermel).ARCEUTHOBIUM Bieb., nomen conservandum — Razoumqfskya Hoffmann.—Sous-arbrisseau à feuilles opposées, squamiformes, soudées à leur base en une paireconnée. Fleurs solitaires à 2-5 sépales et anthères sessiles. Fleurs à périanthetrès petit en deux pièces. Baie ovoïde, couronnée par le limbe persistant.",0
26,0,0,Arceuthobium, oxycedri,0,0,0,0,juillet,septembre, drupacea.,"L. Mm. Entre Ehmej et Laqlouq, sur Arceuthos drupacea (Mt). Au-dessus d'Ehden (Bl), Forêtd'Ehden (Sam, Mt), Forêt de Qamou'a (Gb, Mt).","S. Mm. Slenfé (Dlb, Pb), Col de Nebi-Younès (JL), Col de Freiket (Pb).","Aire géogr. — Espagne, Portugal, Afrique du Nord, France sud-est, Balkans, Crimée, Caucase,Taurus, Amanus, Alaouites, Liban.Herbes vivaces ou lianes, rarement arbrisseaux. Feuilles alternes, distiques,pétiolées, souvent cordiformes, ordinairement non stipulées. Fleurs hermaphroditesà ovaire infère. Périanthe coloré, à tube plus ou moins allongé, à limbe zygomorphe.Étamines 6 ou 12, ordinairement plus ou moins soudées avec le style en un gynostèmeterminé par un stigmate en plateau ou étoile.",0
27,0,"ARISTOLOCHIA L. — Herbes vivaces ou lianes, rarement arbrisseaux.Feuilles parfois entières, parfois lobées, le plus souvent cordées à la base, l'échancruredessinant un sinus plus ou moins ouvert, entre deux lobes parfois plus longs quelarges. Pédoncules uniflores, axillaires, solitaires ou fascicules, ou en grappe courte.Périanthe plus ou moins coloré, zygomorphe, à ovaire infère suivi d'un tube géné-ralement recourbé en U, suivi d'un limbe entier ou, souvent, doté à sa base d'oreil-lettes plus ou moins distinctes et développées. Étamines 6 ou 4, adnées à un gynos-tème épais, lui-même divisé au sommet en 2-3 lobes stigmatifères. Capsule à 6 valves.",0,0,0,0,0,0,0,0, très pierreux.,"L. Ct. Naqoura (Pb), Saïda (Vt), Beyrouth (Michon, Bl, Vt, P, Np, Mt), Nahr-el-Kelb(Bnm, Sam, Mt), Tripoli (Bl, Mt). Mi. 'Abey (P), sous 'Aley (Mt), Bikfaya (Vt, Mt, Pb), Rayfoun(Sam), Feitroun (Mt), Ghosta à Dlepta (Pb), Choueir (P), Dlepta (Gb), entre 'Aramoun et Chah-toul (Mt), 'Aramoun (Gb), Machnaqa (Mt), Douma (P, Gb). Mm. Mdeireje à Khan Jedid(Gaill), Hadchit (Bl), Cèdres (Schenk), 'Aïn Zehalta (Pb). 'Akkar. Région du 'Akkar (Bl). Herm.Rachaya (Ky, Berton). Met. Rachaya-Qaraoun (Pb). Sud. Deir Mimas (Smoly).","S. Mi. W. de Safita (Pb), 'Aïn Halakim, Bhamra (Har). Mm. Slenfé (Har).Aire géogr. — Afrique du Nord, Sicile, Grèce, Chypre, Syrie, Liban, Palestine.Le nom d'A. altissima Desf. est postérieur à celui de A. sempervirens L., donné à une plante aumoins très voisine, mais plus réduite en toutes ses parties, de l'île de Crète. La différence d'habitatet les sols maigres de Crète ne suffisent sans doute pas à rendre entièrement compte de cette diversitéde taille. Au Liban et en Syrie, la forme altissima n'est pas modifiée par les conditions moins favorablesde certaines de ses stations. Elle devrait, en bonne règle, être séparée du sempervirens appauvri crois-sant dans l'île de Crète au moins à titre de sous-espèce ou de forte variété.NOUVELLE FLORE 385",0,0
28,0,0,Aristolochia, parvifolia,0,0,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (Bl, P, Vt), Antélias (Vt), Qalmoun (Bl), Tripoli (Np). Mi.Chemlan (P), Mar Roukhos, Ghazir (Mt). Mm. Col de Machghara (Pb), Blaouzé (Sam), Qan-noubine (Bl). Ve. Hermel (Davis). Met. Zahlé (Gb, JL). Hertn. Sud de Rachaya (Pb). Sud. Jisr-al-Khardali (Sam).","S. Ct. Banias (Pb). NLatt. Ouadi Qandil (Sam). Sy. Alep (JL), Tell 'Aqibrin (Sam, Wall).Sud. Au-dessus du Lac de Tibériade (Pb). J.D. Soueida (Berton, Mt), Kafer (Pb), Qanaouat (Sam).","Aire géogr. — Turquie, Syrie, Liban, Palestine, Chypre.",0
29,0,0,Aristolochia, billardieri,0,0,0,0,mars,avril,Forme typique:,"L. Ct. Au-dessus de Naqoura (Pb), Saïda (Mt), Saïda à Joun (Gb), Nahr Damour (Mt),Nahr-el-Kelb (Mt, Th, Gb). Mi. Rayfoun (Sam), Faraya (Np).Var. haussknechtii:Amanus, vers Beilan (plusieurs collecteurs). Pas d'indications pour le territoire syrien.",0,"Aire géogr. — Endémique de l'Amanus, du Liban et de la Palestine.La récolte originale de LABILLARDIÈRE, qui serait conservée à Florence, était étiquetée de façonvague : « Syria », et provenait sans doute du Liban, longuement parcouru par ce botaniste. BOISSIER,pourvu seulement d'exemplaires récoltés près de Beilan par HAUSSKNECHT, a décrit d'après eux sonA. billardieri de la Flora Orientalis. Retrouvée récemment au Nahr-el-Kelb, puis en d'autres pointsdu Liban, la plante libanaise différait par ses fleurs ternes et ses longs pétioles de celle de l'Amanuset donc de la description de BOISSIER. D'OÙ la création par M. THIÉBAUT d'une variété elongatacorrespondant, en fait, à la forme-type, tandis que la variété inverse haussknechtii Beauv. s'avèrelégitime et à retenir.Flore — 13386 ",0
30,0,0,Aristolochia,poecilantha,0,0,0,0,avril,mai, Lieux plus ou moins rocheux.,"L. Mi. Beit Méri sous Deir-el-Qala'a (Mt), Broummana (Gb, Mt), Bikfaya (Vt), Mrouj(Wall), Bhamdoun (P, Sam), Ghazir, 'Aramoun (Vt), 'Abey (P). Mm. Au-dessus de Faraya (Mt),Jisr-el-Hajar (Ehrenb), Hadeth (Sam), Mogheiré (Mt), Hasroun, Ehden, Cèdres (Bl), Jab. Kneissé(Gb). Herm. Rachaya (Boiss, Letourneux, Berton), Hasbaya (P).","S. Herm. 'Arné (Pb), Hauran, Mass'adé (Pb). J.D. 'Ahiré (Berton). A.L. Ouadi-el-Qarn(Sam), Zebdani (Ky).","Aire géogr. — Syrie, Liban, Palestine.",0
31,0,0,Aristolochia, scabridula,0,0,0,0,février,mai,Lieux pierreux.,"L. Mi. Louizé prèsjamhour (Mt). Mm. Ehden (Sam, Mt), N. de Ehmej (Pb), Jab. Kneissé(Sam). Met. Zahlé (P). WHoms. Bouqeia (Bl).","S. A.L. Zebdani (Boiss.), Bloudane, Houreiré (Pb), Jab. Gharbi (Ky), Ouadi-el-Qarn (Mt,Sam). WHoms. Qala'at-el-Hosn (Pb). Mm. Slenfé (Sam, Wall).","Aire géogr. — Endémique.Paraît bien discernable de poecilantha par son périanthe de teinte brun-rouge uni, et de bottaepar ses feuilles nullement hastées, généralement pubescentes.",0
32,0,0,Aristolochia, maurorum,0,0,0,0,mars,mai,"Champs, vignes, cultures.","L. Met. Ksara, Ferzol (Mt), Ta'naïl (Vt), Zahlé (Vt, P, JL). Sy. Baalbeck (Gb, P, Sam).Herm. Rachaya (Berton).","S. A.L. Ouadi-el-Qarn (Pr, Gb, Mt), Saïdnaya (Wall). Sy. Alep (Rauwolf, Hausskn, Ky,Auch, Eivasian), 'Afrine (Mme Marsh), Menbij (Hausskn).","Aire géogr. — Turquie d'Asie, Syrie, Liban.Comme BOISSIER faisait de l'espèce suivante, sous le nom de var. latifolia, une simple variétéd'A. maurorum, des confusions assez nombreuses ont eu lieu entre les deux plantes. La vraie Aris-tolochia maurorum, à feuilles caractéristiques, n'en est pas moins présente et pas rare dans la plainelibanaise de la Beqa'a, dans l'Anti-Liban, et même (exemplaire conservé dans l'Herbier Vincent)descend vers le sud jusqu'à Jérusalem.",0
